"","x"
"453",2
"454",2
"455",2
"456",1
"457",2
"458",2
"459",2
"460",2
"461",2
"462",1
"463",2
"464",2
"465",2
"466",2
"467",2
"468",2
"469",2
"470",2
"471",2
"472",2
"473",1
"474",2
"475",1
"476",1
"477",2
"478",2
"479",1
"480",1
"481",2
"482",2
"483",2
"484",2
"485",2
"486",1
"487",1
"488",1
"489",2
"490",2
"491",1
"492",1
"493",1
"494",1
"495",2
"496",1
"497",2
"498",1
"499",1
"500",2
"501",2
"502",1
"503",1
"504",2
"505",1
"506",2
"507",1
"508",1
"509",1
"510",1
"511",1
"512",1
"513",1
"514",1
"515",2
"516",2
"517",2
"518",2
"519",1
"520",1
"521",1
"522",1
"523",2
"524",2
"525",2
"526",2
"527",1
"528",2
"529",1
"530",1
"531",2
"532",2
"533",1
"534",1
"535",2
"536",1
"537",2
"538",2
"539",2
"540",1
"541",1
"542",2
"543",2
"544",2
"545",1
"546",2
"547",2
"548",2
"549",1
"550",1
"551",2
"552",1
"553",2
"554",1
"555",1
"556",2
"557",1
"558",2
"559",2
"560",1
"561",1
"562",2
"563",1
"564",2
"565",2
"566",2
"567",2
"568",2
"569",1
"570",2
"571",1
"572",2
"573",2
"574",2
"575",2
"576",1
"577",1
"578",2
"579",1
"580",1
"581",2
"582",2
"583",2
"584",2
"585",2
"586",1
"587",2
"588",2
"589",2
"590",1
"591",1
"592",1
"593",2
"594",1
"595",2
"596",2
"597",2
"598",2
"599",1
"600",2
"601",1
"602",1
"603",2
"604",1
"605",2
"606",2
"607",1
"608",2
"609",1
"610",1
"611",1
"612",2
"613",2
"614",2
"615",2
"616",1
"617",2
"618",1
"619",1
"620",1
"621",1
"622",2
"623",2
"624",1
"625",1
"626",1
"627",2
"628",2
"629",2
"630",1
"631",1
"632",1
"633",1
"634",1
"635",2
"636",2
"637",1
"638",2
"639",1
"640",2
"641",2
"642",1
"643",1
"644",2
"645",2
"646",1
"647",1
"648",2
"649",1
"650",1
"651",1
"652",2
"653",1
"654",1
"655",1
"656",1
"657",1
"658",2
"659",2
"660",1
"661",1
"662",1
"663",1
"664",2
"665",1
"666",1
"667",1
"668",2
"669",1
"670",1
"671",1
"672",1
"673",2
"674",1
"675",1
"676",1
"677",1
"678",1
"679",1
"680",2
"681",2
"682",2
"683",1
"684",2
"685",1
"686",1
"687",2
"688",2
"689",2
"690",1
"691",2
"692",1
"693",2
"694",1
"695",1
"696",2
"697",1
"698",1
"699",2
"700",1
"701",2
"702",2
"703",1
"704",1
"705",1
"706",2
"707",1
"708",1
"709",2
"710",2
"711",2
"712",2
"713",2
"714",2
"715",1
"716",1
"717",1
"718",1
"719",2
"720",2
"721",2
"722",1
"723",1
"724",1
"725",2
"726",1
"727",1
"728",2
"729",2
"730",1
"731",2
"732",2
"733",1
"734",2
"735",1
"736",1
"737",1
"738",2
"739",1
"740",1
"741",1
"742",2
"743",2
"744",2
"745",2
"746",1
"747",2
"748",2
"749",2
"750",2
"751",1
"752",1
"753",1
"754",1
"755",2
"756",2
"757",2
"758",1
"759",2
"760",2
"761",1
"762",1
"763",2
"764",2
"765",2
"766",1
"767",1
"768",2
"769",1
"770",2
"771",2
"772",1
"773",1
"774",1
"775",2
"776",1
"777",2
"778",1
"779",1
"780",1
"781",1
"782",2
"783",2
"784",1
"785",2
"786",1
"787",2
"788",1
"789",1
"790",1
"791",1
"792",2
"793",1
"794",1
"795",1
"796",1
"797",2
"798",1
"799",1
"800",1
"801",1
"802",2
"803",1
"804",2
"805",1
"806",1
"807",2
"808",2
"809",2
"810",2
"811",1
"812",2
"813",1
"814",1
"815",1
"816",2
"817",2
"818",1
"819",2
"820",1
"821",1
"822",2
"823",1
"824",1
"825",1
"826",2
"827",1
"828",2
"829",1
"830",1
"831",2
"832",1
"833",1
"834",2
"835",2
"836",1
"837",1
"838",1
"839",2
"840",2
"841",1
"842",1
"843",2
"844",2
"845",2
"846",2
"847",1
"848",2
"849",2
"850",2
"851",2
"852",2
"853",2
"854",2
"855",1
"856",1
"857",1
"858",1
"859",1
"860",1
"861",1
"862",2
"863",1
"864",1
"865",1
"866",2
"867",1
"868",1
"869",1
"870",2
"871",2
"872",1
"873",2
"874",2
"875",2
"876",1
"877",2
"878",2
"879",2
"880",1
"881",1
"882",1
"883",1
"884",2
"885",1
"886",2
"887",1
"888",1
"889",2
"890",2
"891",2
"892",1
"893",2
"894",1
"895",1
"896",1
"897",2
"898",1
"899",1
"900",2
"901",2
"902",1
"903",1
"904",2
"905",2
"906",2
"907",2
"908",1
"909",1
"910",1
"911",1
"912",2
"913",2
"914",2
"915",1
"916",1
"917",2
"918",1
"919",1
"920",1
"921",1
"922",1
"923",1
"924",1
"925",2
"926",2
"927",2
"928",2
"929",1
"930",1
"931",2
"932",1
"933",2
"934",2
"935",1
"936",1
"937",2
"938",1
"939",1
"940",1
"941",2
"942",1
"943",2
"944",2
"945",1
"946",2
"947",1
"948",2
"949",1
"950",2
"951",2
"952",2
"953",1
"954",2
"955",1
"956",2
"957",2
"958",2
"959",2
"960",2
"961",2
"962",2
"963",1
"964",2
"965",2
"966",1
"967",2
"968",2
"969",1
"970",1
"971",1
"972",2
"973",1
"974",2
"975",2
"976",2
"977",1
"978",1
"979",1
"980",1
"981",2
"982",1
"983",1
"984",1
"985",2
"986",1
"987",1
"988",1
"989",2
"990",1
"991",1
"992",2
"993",2
"994",2
"995",1
"996",1
"997",2
"998",1
"999",1
"1000",1
"1001",2
"1002",2
"1003",1
"1004",1
"1005",1
"1006",2
"1007",1
"1008",1
"1009",1
"1010",2
"1011",2
"1012",1
"1013",2
"1014",1
"1015",2
"1016",2
"1017",2
"1018",1
"1019",1
"1020",1
"1021",2
"1022",1
"1023",1
"1024",2
"1025",1
"1026",1
"1027",2
"1028",1
"1029",2
"1030",1
"1031",2
"1032",1
"1033",2
"1034",1
"1035",1
"1036",1
"1037",1
"1038",2
"1039",2
"1040",1
"1041",2
"1042",2
"1043",1
"1044",1
"1045",2
"1046",2
"1047",2
"1048",2
"1049",2
"1050",1
"1051",2
"1052",2
"1053",1
"1054",1
"1055",2
"1056",2
"1057",1
"1058",2
"1059",1
"1060",1
"1061",1
"1062",2
"1063",2
"1064",1
"1065",1
"1066",1
"1067",1
"1068",2
"1069",2
"1070",1
"1071",1
"1072",1
"1073",2
"1074",1
"1075",1
"1076",2
"1077",1
"1078",2
"1079",2
"1080",1
"1081",1
"1082",1
"1083",1
"1084",2
"1085",2
"1086",1
"1087",1
"1088",2
"1089",2
"1090",1
"1091",1
"1092",2
"1093",1
"1094",1
"1095",1
"1096",2
"1097",2
"1098",2
"1099",1
"1100",1
"1101",2
"1102",2
"1103",2
"1104",2
"1105",2
"1106",1
"1107",1
"1108",1
"1109",1
"1110",1
"1111",2
"1112",2
"1113",1
"1114",2
"1115",1
"1116",1
"1117",2
"1118",1
"1119",1
"1120",2
"1121",2
"1122",2
"1123",1
"1124",2
"1125",2
"1126",2
"1127",2
"1128",2
"1129",1
"1130",2
"1131",1
"1132",2
"1133",1
"1134",1
"1135",2
"1136",2
"1137",2
"1138",1
"1139",2
"1140",1
"1141",2
"1142",2
"1143",1
"1144",2
"1145",2
"1146",2
"1147",2
"1148",2
"1149",2
"1150",1
"1151",1
"1152",2
"1153",2
"1154",2
"1155",2
"1156",1
"1157",2
"1158",2
"1159",1
"1160",1
"1161",1
"1162",2
"1163",1
"1164",1
"1165",1
"1166",1
"1167",1
"1168",1
"1169",1
"1170",1
"1171",2
"1172",2
"1173",2
"1174",1
"1175",2
"1176",2
"1177",2
"1178",2
"1179",1
"1180",1
"1181",2
"1182",2
"1183",1
"1184",1
"1185",2
"1186",2
"1187",1
"1188",2
"1189",2
"1190",2
"1191",2
"1192",2
"1193",2
"1194",1
"1195",2
"1196",1
"1197",1
"1198",1
"1199",2
"1200",1
"1201",1
"1202",1
"1203",2
"1204",2
"1205",1
"1206",1
"1207",1
"1208",1
"1209",1
"1210",1
"1211",2
"1212",1
"1213",2
"1214",2
"1215",2
"1216",2
"1217",2
"1218",2
"1219",2
"1220",2
"1221",2
"1222",2
"1223",2
"1224",2
"1225",2
"1226",1
"1227",2
"1228",1
"1229",1
"1230",2
"1231",1
"1232",2
"1233",2
"1234",2
"1235",1
"1236",1
"1237",2
"1238",1
"1239",2
"1240",2
"1241",1
"1242",1
"1243",2
"1244",2
"1245",2
"1246",2
"1247",2
"1248",1
"1249",2
"1250",2
"1251",2
"1252",1
"1253",2
"1254",1
"1255",1
"1256",2
"1257",2
"1258",2
"1259",2
"1260",1
"1261",2
"1262",2
"1263",1
"1264",1
"1265",1
"1266",1
"1267",1
"1268",1
"1269",2
"1270",1
"1271",2
"1272",2
"1273",1
"1274",1
"1275",1
"1276",1
"1277",2
"1278",2
"1279",1
"1280",1
"1281",2
"1282",2
"1283",2
"1284",2
"1285",2
"1286",1
"1287",2
"1288",1
"1289",2
"1290",2
"1291",1
"1292",2
"1293",1
"1294",1
"1295",1
"1296",2
"1297",1
"1298",1
"1299",1
"1300",1
"1301",2
"1302",1
"1303",1
"1304",1
"1305",1
"1306",1
"1307",2
"1308",2
"1309",2
"1310",2
"1311",1
"1312",2
"1313",2
"1314",2
"1315",2
"1316",2
"1317",1
"1318",2
"1319",1
"1320",1
"1321",2
"1322",1
"1323",2
"1324",1
"1325",2
"1326",2
"1327",1
"1328",1
"1329",1
"1330",1
"1331",2
"1332",2
"1333",2
"1334",1
"1335",1
"1336",2
"1337",2
"1338",2
"1339",1
"1340",1
"1341",2
"1342",2
"1343",1
"1344",1
"1345",1
"1346",2
"1347",1
"1348",1
"1349",2
"1350",1
"1351",1
"1352",1
"1353",2
"1354",2
"1355",1
"1356",1
"1357",2
"1358",2
"1359",1
"1360",1
"1361",2
"1362",2
"1363",2
"1364",2
"1365",2
"1366",1
"1367",1
"1368",2
"1369",1
"1370",2
"1371",1
"1372",1
"1373",2
"1374",2
"1375",2
"1376",1
"1377",2
"1378",1
"1379",1
"1380",2
"1381",1
"1382",2
"1383",1
"1384",1
"1385",1
"1386",2
"1387",2
"1388",2
"1389",1
"1390",1
"1391",1
"1392",1
"1393",2
"1394",1
"1395",2
"1396",1
"1397",2
"1398",1
"1399",1
"1400",2
"1401",2
"1402",2
"1403",1
"1404",2
"1405",2
"1406",2
"1407",2
"1408",2
"1409",2
"1410",1
"1411",1
"1412",1
"1413",1
"1414",2
"1415",2
"1416",1
"1417",1
"1418",2
"1419",2
"1420",1
"1421",1
"1422",2
"1423",1
"1424",1
"1425",1
"1426",2
"1427",1
"1428",2
"1429",1
"1430",1
"1431",2
"1432",2
"1433",1
"1434",1
"1435",1
"1436",2
"1437",2
"1438",1
"1439",2
"1440",2
"1441",2
"1442",2
"1443",2
"1444",2
"1445",1
"1446",1
"1447",1
"1448",2
"1449",2
"1450",1
"1451",2
"1452",1
"1453",2
"1454",1
"1455",2
"1456",2
"1457",2
"1458",1
"1459",2
"1460",1
"1461",2
"1462",2
"1463",2
"1464",2
"1465",2
"1466",1
"1467",2
"1468",2
"1469",2
"1470",2
"1471",2
"1472",1
"1473",2
"1474",2
"1475",1
"1476",2
"1477",1
"1478",2
"1479",1
"1480",1
"1481",2
"1482",1
"1483",1
"1484",1
"1485",1
"1486",2
"1487",1
"1488",1
"1489",2
"1490",1
"1491",1
"1492",2
"1493",1
"1494",2
"1495",2
"1496",2
"1497",2
"1498",1
"1499",2
"1500",1
