"","x"
"453",1
"454",2
"455",2
"456",2
"457",2
"458",2
"459",2
"460",1
"461",2
"462",1
"463",2
"464",2
"465",2
"466",1
"467",2
"468",1
"469",2
"470",1
"471",1
"472",2
"473",2
"474",2
"475",1
"476",2
"477",1
"478",2
"479",1
"480",1
"481",2
"482",2
"483",1
"484",1
"485",1
"486",2
"487",2
"488",1
"489",2
"490",2
"491",2
"492",2
"493",2
"494",2
"495",2
"496",1
"497",2
"498",1
"499",2
"500",2
"501",1
"502",2
"503",1
"504",2
"505",2
"506",2
"507",1
"508",2
"509",1
"510",1
"511",2
"512",2
"513",2
"514",1
"515",2
"516",1
"517",1
"518",1
"519",2
"520",2
"521",1
"522",2
"523",2
"524",2
"525",1
"526",2
"527",2
"528",1
"529",1
"530",2
"531",1
"532",2
"533",1
"534",1
"535",2
"536",2
"537",1
"538",2
"539",2
"540",1
"541",1
"542",1
"543",1
"544",2
"545",2
"546",2
"547",1
"548",2
"549",2
"550",1
"551",2
"552",2
"553",2
"554",2
"555",1
"556",1
"557",1
"558",1
"559",1
"560",1
"561",2
"562",2
"563",1
"564",1
"565",1
"566",1
"567",2
"568",1
"569",2
"570",1
"571",1
"572",2
"573",2
"574",1
"575",1
"576",2
"577",1
"578",2
"579",2
"580",1
"581",1
"582",1
"583",2
"584",1
"585",2
"586",1
"587",2
"588",2
"589",1
"590",1
"591",1
"592",1
"593",2
"594",1
"595",1
"596",1
"597",2
"598",1
"599",2
"600",2
"601",1
"602",2
"603",2
"604",2
"605",1
"606",1
"607",1
"608",2
"609",1
"610",2
"611",1
"612",1
"613",1
"614",1
"615",2
"616",2
"617",1
"618",1
"619",1
"620",2
"621",2
"622",2
"623",2
"624",2
"625",2
"626",2
"627",1
"628",2
"629",2
"630",2
"631",1
"632",2
"633",1
"634",2
"635",2
"636",2
"637",1
"638",1
"639",1
"640",2
"641",1
"642",1
"643",1
"644",2
"645",2
"646",2
"647",2
"648",1
"649",2
"650",1
"651",2
"652",1
"653",1
"654",1
"655",1
"656",2
"657",1
"658",1
"659",2
"660",1
"661",1
"662",2
"663",1
"664",1
"665",1
"666",1
"667",1
"668",1
"669",1
"670",2
"671",2
"672",2
"673",1
"674",2
"675",2
"676",1
"677",1
"678",2
"679",2
"680",1
"681",1
"682",2
"683",2
"684",2
"685",1
"686",1
"687",2
"688",2
"689",2
"690",1
"691",2
"692",1
"693",1
"694",2
"695",2
"696",1
"697",1
"698",2
"699",2
"700",2
"701",1
"702",1
"703",1
"704",1
"705",2
"706",2
"707",2
"708",2
"709",1
"710",2
"711",2
"712",2
"713",2
"714",2
"715",1
"716",1
"717",2
"718",1
"719",1
"720",1
"721",2
"722",2
"723",1
"724",2
"725",2
"726",2
"727",1
"728",1
"729",1
"730",1
"731",1
"732",2
"733",2
"734",2
"735",1
"736",1
"737",1
"738",2
"739",1
"740",2
"741",2
"742",1
"743",1
"744",2
"745",1
"746",1
"747",1
"748",1
"749",2
"750",1
"751",2
"752",2
"753",1
"754",2
"755",1
"756",2
"757",2
"758",1
"759",2
"760",2
"761",2
"762",2
"763",2
"764",1
"765",1
"766",1
"767",2
"768",2
"769",1
"770",1
"771",1
"772",2
"773",2
"774",1
"775",2
"776",2
"777",2
"778",1
"779",1
"780",1
"781",1
"782",1
"783",1
"784",2
"785",1
"786",2
"787",1
"788",2
"789",2
"790",1
"791",1
"792",2
"793",1
"794",2
"795",1
"796",1
"797",2
"798",2
"799",2
"800",2
"801",2
"802",1
"803",1
"804",2
"805",2
"806",1
"807",1
"808",2
"809",1
"810",1
"811",2
"812",2
"813",1
"814",2
"815",2
"816",2
"817",2
"818",2
"819",2
"820",2
"821",2
"822",1
"823",2
"824",1
"825",1
"826",2
"827",2
"828",2
"829",1
"830",2
"831",2
"832",1
"833",1
"834",1
"835",2
"836",2
"837",2
"838",2
"839",2
"840",2
"841",1
"842",1
"843",1
"844",2
"845",1
"846",2
"847",2
"848",2
"849",1
"850",2
"851",1
"852",1
"853",2
"854",2
"855",1
"856",1
"857",1
"858",1
"859",1
"860",2
"861",2
"862",2
"863",2
"864",2
"865",1
"866",2
"867",1
"868",2
"869",2
"870",2
"871",2
"872",1
"873",1
"874",2
"875",1
"876",1
"877",2
"878",1
"879",1
"880",2
"881",1
"882",2
"883",1
"884",2
"885",2
"886",1
"887",1
"888",1
"889",1
"890",1
"891",2
"892",1
"893",2
"894",2
"895",1
"896",1
"897",2
"898",2
"899",2
"900",2
"901",2
"902",1
"903",1
"904",2
"905",1
"906",2
"907",2
"908",1
"909",2
"910",1
"911",1
"912",2
"913",2
"914",2
"915",2
"916",2
"917",2
"918",2
"919",1
"920",1
"921",1
"922",1
"923",1
"924",1
"925",1
"926",1
"927",2
"928",1
"929",1
"930",1
"931",2
"932",2
"933",1
"934",1
"935",1
"936",2
"937",2
"938",2
"939",1
"940",2
"941",1
"942",1
"943",1
"944",1
"945",2
"946",2
"947",2
"948",1
"949",1
"950",1
"951",1
"952",2
"953",2
"954",2
"955",2
"956",2
"957",2
"958",2
"959",2
"960",1
"961",2
"962",1
"963",2
"964",1
"965",2
"966",1
"967",1
"968",1
"969",1
"970",1
"971",2
"972",1
"973",2
"974",1
"975",1
"976",2
"977",1
"978",2
"979",2
"980",1
"981",2
"982",1
"983",1
"984",1
"985",1
"986",1
"987",2
"988",1
"989",2
"990",1
"991",1
"992",2
"993",2
"994",1
"995",1
"996",1
"997",2
"998",1
"999",1
"1000",1
