"","x"
"482",2
"483",2
"484",1
"485",1
"486",1
"487",2
"488",1
"489",2
"490",2
"491",2
"492",1
"493",1
"494",2
"495",2
"496",2
"497",2
"498",1
"499",2
"500",2
"501",1
"502",1
"503",2
"504",2
"505",1
"506",1
"507",1
"508",2
"509",1
"510",1
"511",1
"512",2
"513",1
"514",2
"515",1
"516",2
"517",1
"518",1
"519",1
"520",1
"521",1
"522",2
"523",2
"524",2
"525",1
"526",1
"527",1
"528",1
"529",2
"530",2
"531",2
"532",1
"533",1
"534",2
"535",1
"536",2
"537",2
"538",1
"539",1
"540",2
"541",1
"542",1
"543",1
"544",2
"545",2
"546",2
"547",1
"548",2
"549",2
"550",1
"551",1
"552",2
"553",1
"554",2
"555",1
"556",2
"557",2
"558",2
"559",1
"560",2
"561",1
"562",2
"563",1
"564",1
"565",2
"566",2
"567",2
"568",1
"569",2
"570",1
"571",2
"572",1
"573",1
"574",2
"575",2
"576",1
"577",1
"578",1
"579",1
"580",2
"581",2
"582",1
"583",2
"584",2
"585",2
"586",1
"587",1
"588",2
"589",2
"590",2
"591",2
"592",1
"593",1
"594",1
"595",1
"596",2
"597",2
"598",1
"599",2
"600",1
"601",1
"602",1
"603",1
"604",1
"605",2
"606",1
"607",1
"608",2
"609",2
"610",1
"611",1
"612",1
"613",1
"614",2
"615",2
"616",2
"617",2
"618",1
"619",1
"620",1
"621",2
"622",1
"623",2
"624",1
"625",2
"626",1
"627",2
"628",2
"629",1
"630",2
"631",2
"632",2
"633",2
"634",2
"635",2
"636",1
"637",1
"638",1
"639",1
"640",2
"641",2
"642",1
"643",2
"644",1
"645",1
"646",2
"647",1
"648",1
"649",1
"650",2
"651",2
"652",2
"653",1
"654",1
"655",2
"656",1
"657",2
"658",1
"659",2
"660",2
"661",2
"662",2
"663",2
"664",2
"665",2
"666",2
"667",2
"668",2
"669",2
"670",2
"671",2
"672",1
"673",1
"674",1
"675",2
"676",1
"677",1
"678",2
"679",2
"680",1
"681",2
"682",1
"683",2
"684",2
"685",1
"686",1
"687",2
"688",2
"689",1
"690",2
"691",1
"692",2
"693",1
"694",1
"695",2
"696",1
"697",2
"698",2
"699",1
"700",2
"701",2
"702",1
"703",2
"704",2
"705",1
"706",2
"707",1
"708",1
"709",1
"710",1
"711",2
"712",2
"713",2
"714",1
"715",1
"716",2
"717",1
"718",2
"719",2
"720",1
"721",2
"722",2
"723",1
"724",2
"725",1
"726",2
"727",1
"728",1
"729",1
"730",1
"731",1
"732",2
"733",2
"734",1
"735",1
"736",1
"737",1
"738",1
"739",1
"740",2
"741",1
"742",2
"743",2
"744",1
"745",1
"746",1
"747",1
"748",2
"749",2
"750",2
"751",1
"752",2
"753",2
"754",2
"755",2
"756",1
"757",2
"758",2
"759",2
"760",1
"761",1
"762",1
"763",1
"764",1
"765",1
"766",1
"767",1
"768",1
"769",2
"770",1
"771",2
"772",2
"773",2
"774",1
"775",2
"776",1
"777",2
"778",2
"779",1
"780",2
"781",2
"782",1
"783",2
"784",2
"785",2
"786",2
"787",2
"788",2
"789",2
"790",2
"791",2
"792",1
"793",1
"794",2
"795",2
"796",1
"797",1
"798",1
"799",1
"800",2
"801",1
"802",1
"803",2
"804",1
"805",2
"806",2
"807",1
"808",1
"809",2
"810",1
"811",2
"812",1
"813",2
"814",2
"815",2
"816",1
"817",2
"818",1
"819",1
"820",2
"821",1
"822",1
"823",1
"824",2
"825",1
"826",1
"827",2
"828",2
"829",2
"830",2
"831",2
"832",1
"833",1
"834",1
"835",1
"836",1
"837",2
"838",2
"839",1
"840",1
"841",2
"842",2
"843",2
"844",2
"845",2
"846",1
"847",2
"848",2
"849",1
"850",1
"851",1
"852",2
"853",2
"854",2
"855",1
"856",2
"857",2
"858",1
"859",1
"860",2
"861",1
"862",2
"863",2
"864",2
"865",1
"866",2
"867",2
"868",1
"869",1
"870",1
"871",1
"872",1
"873",2
"874",1
"875",2
"876",2
"877",2
"878",2
"879",1
"880",1
"881",1
"882",2
"883",1
"884",2
"885",2
"886",2
"887",1
"888",2
"889",2
"890",2
"891",2
"892",1
"893",1
"894",2
"895",1
"896",1
"897",2
"898",1
"899",1
"900",2
"901",1
"902",1
"903",1
"904",1
"905",2
"906",2
"907",2
"908",1
"909",2
"910",1
"911",2
"912",2
"913",1
"914",2
"915",2
"916",2
"917",2
"918",1
"919",1
"920",2
"921",2
"922",1
"923",2
"924",1
"925",1
"926",2
"927",1
"928",2
"929",2
"930",2
"931",2
"932",1
"933",2
"934",2
"935",1
"936",1
"937",1
"938",1
"939",1
"940",2
"941",1
"942",2
"943",1
"944",2
"945",2
"946",2
"947",2
"948",2
"949",2
"950",2
"951",2
"952",1
"953",2
"954",2
"955",1
"956",1
"957",2
"958",2
"959",2
"960",2
"961",2
"962",2
"963",2
"964",2
"965",2
"966",2
"967",2
"968",1
"969",2
"970",1
"971",1
"972",1
"973",2
"974",2
"975",1
"976",1
"977",1
"978",2
"979",2
"980",1
"981",1
"982",2
"983",1
"984",1
"985",1
"986",2
"987",2
"988",1
"989",2
"990",2
"991",1
"992",1
"993",1
"994",2
"995",2
"996",2
"997",1
"998",2
"999",2
"1000",2
"1001",1
"1002",2
"1003",2
"1004",2
"1005",1
"1006",2
"1007",2
"1008",1
"1009",2
"1010",2
"1011",1
"1012",1
"1013",2
"1014",2
"1015",1
"1016",1
"1017",1
"1018",1
"1019",2
"1020",2
"1021",1
"1022",2
"1023",1
"1024",2
"1025",1
"1026",2
"1027",2
"1028",1
"1029",1
"1030",1
"1031",2
"1032",2
"1033",1
"1034",2
"1035",1
"1036",2
"1037",1
"1038",1
"1039",2
"1040",1
"1041",1
"1042",1
"1043",2
"1044",1
"1045",1
"1046",2
"1047",1
"1048",1
"1049",1
"1050",2
"1051",2
"1052",1
"1053",1
"1054",1
"1055",1
"1056",2
"1057",1
"1058",2
"1059",2
"1060",2
"1061",1
"1062",1
"1063",2
"1064",1
"1065",1
"1066",2
"1067",2
"1068",2
"1069",2
"1070",1
"1071",2
"1072",2
"1073",2
"1074",2
"1075",1
"1076",1
"1077",2
"1078",2
"1079",1
"1080",1
"1081",2
"1082",1
"1083",1
"1084",1
"1085",2
"1086",2
"1087",1
"1088",2
"1089",2
"1090",2
"1091",1
"1092",1
"1093",1
"1094",1
"1095",2
"1096",1
"1097",1
"1098",2
"1099",2
"1100",1
"1101",1
"1102",2
"1103",2
"1104",1
"1105",1
"1106",1
"1107",1
"1108",2
"1109",1
"1110",2
"1111",2
"1112",1
"1113",1
"1114",2
"1115",2
"1116",1
"1117",1
"1118",1
"1119",1
"1120",2
"1121",2
"1122",2
"1123",2
"1124",1
"1125",2
"1126",2
"1127",1
"1128",2
"1129",1
"1130",1
"1131",1
"1132",1
"1133",2
"1134",1
"1135",2
"1136",2
"1137",1
"1138",1
"1139",1
"1140",1
"1141",2
"1142",2
"1143",1
"1144",1
"1145",2
"1146",2
"1147",1
"1148",1
"1149",2
"1150",1
"1151",2
"1152",1
"1153",2
"1154",2
"1155",1
"1156",1
"1157",1
"1158",1
"1159",1
"1160",2
"1161",1
"1162",2
"1163",1
"1164",1
"1165",1
"1166",1
"1167",2
"1168",2
"1169",2
"1170",2
"1171",2
"1172",1
"1173",2
"1174",2
"1175",1
"1176",2
"1177",2
"1178",2
"1179",2
"1180",1
"1181",1
"1182",1
"1183",1
"1184",1
"1185",1
"1186",2
"1187",2
"1188",2
"1189",1
"1190",1
"1191",1
"1192",2
"1193",2
"1194",2
"1195",1
"1196",2
"1197",1
"1198",1
"1199",1
"1200",1
"1201",1
"1202",1
"1203",2
"1204",1
"1205",1
"1206",2
"1207",1
"1208",1
"1209",2
"1210",1
"1211",1
"1212",2
"1213",2
"1214",1
"1215",2
"1216",1
"1217",1
"1218",1
"1219",1
"1220",2
"1221",2
"1222",1
"1223",1
"1224",2
"1225",2
"1226",1
"1227",1
"1228",1
"1229",2
"1230",2
"1231",2
"1232",2
"1233",1
"1234",1
"1235",2
"1236",1
"1237",2
"1238",1
"1239",1
"1240",1
"1241",1
"1242",1
"1243",1
"1244",1
"1245",2
"1246",2
"1247",2
"1248",1
"1249",1
"1250",2
"1251",1
"1252",1
"1253",2
"1254",1
"1255",1
"1256",2
"1257",1
"1258",2
"1259",1
"1260",1
"1261",2
"1262",2
"1263",1
"1264",1
"1265",2
"1266",1
"1267",2
"1268",2
"1269",2
"1270",1
"1271",2
"1272",1
"1273",2
"1274",1
"1275",1
"1276",2
"1277",2
"1278",2
"1279",1
"1280",2
"1281",1
"1282",1
"1283",2
"1284",1
"1285",2
"1286",1
"1287",2
"1288",1
"1289",1
"1290",1
"1291",2
"1292",2
"1293",1
"1294",1
"1295",2
"1296",2
"1297",2
"1298",2
"1299",1
"1300",2
"1301",1
"1302",1
"1303",2
"1304",2
"1305",2
"1306",1
"1307",2
"1308",1
"1309",2
"1310",2
"1311",2
"1312",1
"1313",2
"1314",2
"1315",1
"1316",1
"1317",2
"1318",1
"1319",2
"1320",2
"1321",2
"1322",1
"1323",1
"1324",1
"1325",1
"1326",2
"1327",2
"1328",1
"1329",2
"1330",2
"1331",1
"1332",1
"1333",1
"1334",2
"1335",2
"1336",2
"1337",2
"1338",1
"1339",1
"1340",2
"1341",1
"1342",2
"1343",2
"1344",1
"1345",1
"1346",1
"1347",2
"1348",1
"1349",2
"1350",1
"1351",1
"1352",1
"1353",1
"1354",2
"1355",1
"1356",1
"1357",2
"1358",2
"1359",1
"1360",1
"1361",1
"1362",1
"1363",2
"1364",2
"1365",2
"1366",1
"1367",2
"1368",2
"1369",1
"1370",2
"1371",1
"1372",2
"1373",2
"1374",1
"1375",2
"1376",2
"1377",1
"1378",2
"1379",2
"1380",1
"1381",1
"1382",2
"1383",1
"1384",1
"1385",1
"1386",1
"1387",2
"1388",1
"1389",2
"1390",2
"1391",1
"1392",2
"1393",2
"1394",2
"1395",1
"1396",2
"1397",1
"1398",2
"1399",1
"1400",1
"1401",1
"1402",2
"1403",1
"1404",1
"1405",1
"1406",2
"1407",2
"1408",2
"1409",1
"1410",1
"1411",1
"1412",2
"1413",1
"1414",1
"1415",2
"1416",2
"1417",1
"1418",1
"1419",1
"1420",2
"1421",1
"1422",2
"1423",1
"1424",1
"1425",1
"1426",1
"1427",1
"1428",1
"1429",2
"1430",2
"1431",2
"1432",1
"1433",1
"1434",1
"1435",2
"1436",2
"1437",1
"1438",2
"1439",1
"1440",1
"1441",2
"1442",2
"1443",1
"1444",2
"1445",1
"1446",2
"1447",1
"1448",2
"1449",1
"1450",2
"1451",2
"1452",2
"1453",1
"1454",2
"1455",1
"1456",2
"1457",2
"1458",1
"1459",1
"1460",1
"1461",2
"1462",1
"1463",2
"1464",1
"1465",1
"1466",2
"1467",1
"1468",2
"1469",2
"1470",1
"1471",1
"1472",2
"1473",1
"1474",1
"1475",2
"1476",1
"1477",1
"1478",2
"1479",2
"1480",1
"1481",1
"1482",2
"1483",1
"1484",2
"1485",1
"1486",1
"1487",2
"1488",1
"1489",2
"1490",2
"1491",2
"1492",2
"1493",1
"1494",1
"1495",2
"1496",1
"1497",1
"1498",1
"1499",1
"1500",1
