"","x"
"453",1
"454",1
"455",1
"456",1
"457",2
"458",1
"459",1
"460",2
"461",2
"462",1
"463",2
"464",1
"465",1
"466",1
"467",1
"468",1
"469",2
"470",2
"471",1
"472",1
"473",1
"474",2
"475",2
"476",2
"477",2
"478",2
"479",1
"480",2
"481",2
"482",2
"483",2
"484",2
"485",1
"486",2
"487",1
"488",2
"489",1
"490",2
"491",1
"492",1
"493",1
"494",2
"495",2
"496",1
"497",2
"498",1
"499",2
"500",1
"501",2
"502",1
"503",2
"504",2
"505",2
"506",1
"507",1
"508",2
"509",1
"510",2
"511",1
"512",2
"513",1
"514",1
"515",1
"516",2
"517",2
"518",2
"519",1
"520",1
"521",1
"522",1
"523",2
"524",2
"525",2
"526",2
"527",2
"528",1
"529",2
"530",1
"531",1
"532",1
"533",1
"534",2
"535",2
"536",2
"537",2
"538",1
"539",2
"540",1
"541",1
"542",2
"543",1
"544",1
"545",1
"546",1
"547",1
"548",1
"549",1
"550",2
"551",2
"552",2
"553",1
"554",1
"555",1
"556",2
"557",1
"558",2
"559",1
"560",2
"561",1
"562",1
"563",1
"564",2
"565",1
"566",1
"567",2
"568",2
"569",2
"570",1
"571",2
"572",2
"573",1
"574",2
"575",2
"576",2
"577",1
"578",2
"579",2
"580",1
"581",1
"582",2
"583",2
"584",2
"585",1
"586",1
"587",2
"588",1
"589",1
"590",1
"591",1
"592",2
"593",1
"594",1
"595",1
"596",1
"597",2
"598",2
"599",2
"600",1
"601",2
"602",1
"603",1
"604",1
"605",2
"606",1
"607",2
"608",2
"609",2
"610",1
"611",2
"612",2
"613",2
"614",2
"615",2
"616",2
"617",1
"618",2
"619",1
"620",1
"621",1
"622",1
"623",1
"624",1
"625",1
"626",1
"627",2
"628",2
"629",2
"630",2
"631",1
"632",2
"633",1
"634",1
"635",2
"636",1
"637",1
"638",1
"639",1
"640",2
"641",2
"642",1
"643",2
"644",1
"645",2
"646",1
"647",1
"648",2
"649",1
"650",1
"651",1
"652",2
"653",1
"654",2
"655",1
"656",2
"657",1
"658",1
"659",2
"660",1
"661",2
"662",2
"663",2
"664",1
"665",2
"666",2
"667",1
"668",2
"669",1
"670",2
"671",2
"672",1
"673",1
"674",2
"675",2
"676",1
"677",1
"678",2
"679",2
"680",1
"681",1
"682",1
"683",1
"684",1
"685",2
"686",1
"687",1
"688",2
"689",2
"690",1
"691",1
"692",2
"693",1
"694",2
"695",1
"696",2
"697",2
"698",1
"699",1
"700",2
"701",2
"702",1
"703",1
"704",1
"705",2
"706",2
"707",2
"708",2
"709",2
"710",1
"711",1
"712",1
"713",1
"714",1
"715",2
"716",2
"717",2
"718",1
"719",2
"720",2
"721",2
"722",2
"723",1
"724",1
"725",2
"726",2
"727",1
"728",1
"729",1
"730",2
"731",2
"732",2
"733",2
"734",2
"735",2
"736",1
"737",2
"738",1
"739",2
"740",1
"741",2
"742",1
"743",2
"744",1
"745",2
"746",1
"747",1
"748",1
"749",2
"750",2
"751",2
"752",1
"753",1
"754",1
"755",1
"756",1
"757",2
"758",2
"759",1
"760",2
"761",1
"762",2
"763",2
"764",1
"765",1
"766",2
"767",1
"768",1
"769",1
"770",1
"771",1
"772",1
"773",2
"774",2
"775",2
"776",2
"777",1
"778",1
"779",2
"780",1
"781",2
"782",2
"783",2
"784",2
"785",1
"786",1
"787",2
"788",1
"789",2
"790",1
"791",2
"792",1
"793",1
"794",1
"795",2
"796",2
"797",1
"798",2
"799",2
"800",1
"801",1
"802",1
"803",2
"804",2
"805",2
"806",1
"807",1
"808",2
"809",2
"810",2
"811",2
"812",1
"813",2
"814",2
"815",2
"816",1
"817",1
"818",2
"819",1
"820",1
"821",2
"822",1
"823",2
"824",1
"825",1
"826",2
"827",1
"828",2
"829",1
"830",1
"831",1
"832",1
"833",2
"834",2
"835",1
"836",1
"837",2
"838",1
"839",1
"840",1
"841",2
"842",1
"843",2
"844",1
"845",1
"846",2
"847",1
"848",2
"849",2
"850",1
"851",1
"852",1
"853",2
"854",1
"855",2
"856",1
"857",1
"858",2
"859",2
"860",1
"861",1
"862",2
"863",1
"864",2
"865",2
"866",2
"867",1
"868",2
"869",2
"870",1
"871",2
"872",2
"873",1
"874",1
"875",1
"876",1
"877",2
"878",2
"879",1
"880",1
"881",2
"882",2
"883",1
"884",1
"885",2
"886",2
"887",2
"888",2
"889",1
"890",1
"891",1
"892",2
"893",2
"894",1
"895",2
"896",1
"897",1
"898",1
"899",1
"900",2
"901",2
"902",1
"903",2
"904",1
"905",1
"906",2
"907",1
"908",1
"909",2
"910",2
"911",1
"912",1
"913",1
"914",2
"915",1
"916",1
"917",1
"918",1
"919",1
"920",1
"921",1
"922",1
"923",1
"924",2
"925",2
"926",1
"927",1
"928",1
"929",2
"930",2
"931",2
"932",1
"933",1
"934",1
"935",2
"936",2
"937",1
"938",1
"939",2
"940",2
"941",2
"942",2
"943",2
"944",2
"945",1
"946",2
"947",1
"948",1
"949",2
"950",1
"951",1
"952",2
"953",2
"954",2
"955",2
"956",2
"957",2
"958",1
"959",1
"960",1
"961",2
"962",1
"963",2
"964",2
"965",2
"966",1
"967",1
"968",2
"969",1
"970",1
"971",1
"972",1
"973",2
"974",1
"975",2
"976",1
"977",2
"978",2
"979",1
"980",2
"981",1
"982",1
"983",2
"984",2
"985",1
"986",2
"987",1
"988",1
"989",1
"990",1
"991",1
"992",2
"993",2
"994",2
"995",1
"996",1
"997",2
"998",1
"999",1
"1000",1
"1001",2
"1002",2
"1003",2
"1004",1
"1005",1
"1006",1
"1007",1
"1008",2
"1009",1
"1010",2
"1011",1
"1012",1
"1013",2
"1014",1
"1015",1
"1016",2
"1017",2
"1018",2
"1019",2
"1020",1
"1021",2
"1022",2
"1023",2
"1024",2
"1025",1
"1026",2
"1027",2
"1028",2
"1029",2
"1030",1
"1031",2
"1032",1
"1033",1
"1034",2
"1035",1
"1036",1
"1037",2
"1038",2
"1039",2
"1040",2
"1041",2
"1042",2
"1043",1
"1044",1
"1045",2
"1046",1
"1047",2
"1048",2
"1049",1
"1050",2
"1051",1
"1052",2
"1053",1
"1054",1
"1055",1
"1056",1
"1057",1
"1058",2
"1059",2
"1060",1
"1061",2
"1062",1
"1063",1
"1064",2
"1065",1
"1066",1
"1067",1
"1068",2
"1069",1
"1070",2
"1071",2
"1072",2
"1073",1
"1074",2
"1075",1
"1076",2
"1077",2
"1078",2
"1079",1
"1080",1
"1081",2
"1082",2
"1083",1
"1084",1
"1085",2
"1086",1
"1087",1
"1088",2
"1089",2
"1090",1
"1091",1
"1092",1
"1093",2
"1094",1
"1095",2
"1096",1
"1097",2
"1098",1
"1099",1
"1100",2
"1101",2
"1102",1
"1103",1
"1104",1
"1105",2
"1106",2
"1107",2
"1108",2
"1109",2
"1110",1
"1111",2
"1112",1
"1113",1
"1114",2
"1115",2
"1116",2
"1117",1
"1118",2
"1119",1
"1120",1
"1121",1
"1122",2
"1123",1
"1124",1
"1125",1
"1126",2
"1127",2
"1128",1
"1129",2
"1130",2
"1131",2
"1132",2
"1133",2
"1134",2
"1135",2
"1136",1
"1137",2
"1138",1
"1139",1
"1140",2
"1141",2
"1142",1
"1143",2
"1144",2
"1145",1
"1146",2
"1147",2
"1148",1
"1149",2
"1150",1
"1151",1
"1152",2
"1153",2
"1154",2
"1155",2
"1156",1
"1157",2
"1158",2
"1159",2
"1160",2
"1161",2
"1162",2
"1163",2
"1164",1
"1165",2
"1166",1
"1167",2
"1168",2
"1169",1
"1170",2
"1171",1
"1172",1
"1173",1
"1174",1
"1175",2
"1176",2
"1177",1
"1178",1
"1179",1
"1180",2
"1181",2
"1182",2
"1183",1
"1184",2
"1185",1
"1186",1
"1187",1
"1188",1
"1189",2
"1190",2
"1191",1
"1192",2
"1193",1
"1194",2
"1195",1
"1196",1
"1197",1
"1198",1
"1199",2
"1200",1
"1201",1
"1202",1
"1203",2
"1204",1
"1205",1
"1206",1
"1207",1
"1208",2
"1209",1
"1210",2
"1211",2
"1212",2
"1213",1
"1214",1
"1215",2
"1216",1
"1217",2
"1218",1
"1219",2
"1220",2
"1221",2
"1222",1
"1223",1
"1224",1
"1225",2
"1226",2
"1227",2
"1228",1
"1229",2
"1230",2
"1231",2
"1232",1
"1233",2
"1234",2
"1235",2
"1236",2
"1237",2
"1238",2
"1239",1
"1240",2
"1241",1
"1242",2
"1243",2
"1244",1
"1245",2
"1246",2
"1247",2
"1248",2
"1249",1
"1250",1
"1251",1
"1252",2
"1253",1
"1254",1
"1255",1
"1256",1
"1257",1
"1258",1
"1259",1
"1260",2
"1261",1
"1262",2
"1263",1
"1264",1
"1265",1
"1266",2
"1267",2
"1268",2
"1269",2
"1270",1
"1271",1
"1272",1
"1273",1
"1274",2
"1275",1
"1276",2
"1277",1
"1278",1
"1279",2
"1280",2
"1281",2
"1282",2
"1283",2
"1284",1
"1285",2
"1286",2
"1287",2
"1288",1
"1289",1
"1290",1
"1291",1
"1292",1
"1293",1
"1294",1
"1295",2
"1296",2
"1297",2
"1298",1
"1299",1
"1300",1
"1301",1
"1302",2
"1303",1
"1304",1
"1305",2
"1306",2
"1307",1
"1308",2
"1309",1
"1310",2
"1311",1
"1312",2
"1313",1
"1314",1
"1315",1
"1316",2
"1317",1
"1318",1
"1319",1
"1320",2
"1321",2
"1322",2
"1323",2
"1324",2
"1325",1
"1326",2
"1327",2
"1328",2
"1329",2
"1330",1
"1331",2
"1332",1
"1333",1
"1334",2
"1335",2
"1336",1
"1337",2
"1338",1
"1339",2
"1340",1
"1341",2
"1342",2
"1343",1
"1344",1
"1345",2
"1346",2
"1347",1
"1348",1
"1349",1
"1350",2
"1351",2
"1352",1
"1353",2
"1354",2
"1355",2
"1356",2
"1357",2
"1358",1
"1359",1
"1360",1
"1361",1
"1362",2
"1363",1
"1364",2
"1365",1
"1366",1
"1367",1
"1368",1
"1369",1
"1370",2
"1371",1
"1372",1
"1373",1
"1374",2
"1375",2
"1376",2
"1377",1
"1378",2
"1379",2
"1380",2
"1381",2
"1382",2
"1383",1
"1384",2
"1385",1
"1386",2
"1387",1
"1388",1
"1389",2
"1390",1
"1391",1
"1392",2
"1393",1
"1394",1
"1395",1
"1396",1
"1397",1
"1398",2
"1399",2
"1400",2
"1401",2
"1402",2
"1403",2
"1404",2
"1405",1
"1406",1
"1407",2
"1408",1
"1409",2
"1410",1
"1411",2
"1412",1
"1413",1
"1414",2
"1415",2
"1416",1
"1417",2
"1418",2
"1419",1
"1420",2
"1421",2
"1422",2
"1423",2
"1424",2
"1425",2
"1426",2
"1427",1
"1428",2
"1429",2
"1430",2
"1431",2
"1432",2
"1433",1
"1434",2
"1435",2
"1436",1
"1437",1
"1438",1
"1439",1
"1440",1
"1441",1
"1442",2
"1443",2
"1444",1
"1445",2
"1446",2
"1447",1
"1448",1
"1449",1
"1450",1
"1451",2
"1452",1
"1453",1
"1454",1
"1455",1
"1456",1
"1457",1
"1458",1
"1459",2
"1460",2
"1461",2
"1462",2
"1463",1
"1464",1
"1465",1
"1466",2
"1467",2
"1468",1
"1469",2
"1470",2
"1471",2
"1472",2
"1473",1
"1474",2
"1475",2
"1476",1
"1477",2
"1478",1
"1479",2
"1480",2
"1481",1
"1482",2
"1483",1
"1484",2
"1485",1
"1486",2
"1487",1
"1488",1
"1489",1
"1490",2
"1491",1
"1492",1
"1493",2
"1494",1
"1495",2
"1496",2
"1497",1
"1498",2
"1499",1
"1500",1
