"","x"
"883",2
"884",1
"885",2
"886",2
"887",1
"888",2
"889",2
"890",1
"891",1
"892",1
"893",1
"894",2
"895",1
"896",1
"897",2
"898",2
"899",1
"900",1
"901",2
"902",1
"903",1
"904",1
"905",1
"906",2
"907",1
"908",2
"909",1
"910",2
"911",2
"912",2
"913",1
"914",2
"915",1
"916",2
"917",2
"918",2
"919",2
"920",1
"921",2
"922",1
"923",1
"924",1
"925",1
"926",1
"927",2
"928",2
"929",1
"930",1
"931",2
"932",2
"933",1
"934",2
"935",1
"936",2
"937",1
"938",2
"939",1
"940",2
"941",1
"942",1
"943",2
"944",2
"945",2
"946",2
"947",1
"948",2
"949",2
"950",1
"951",1
"952",1
"953",2
"954",1
"955",1
"956",2
"957",1
"958",1
"959",1
"960",1
"961",1
"962",1
"963",2
"964",1
"965",1
"966",1
"967",1
"968",1
"969",1
"970",1
"971",2
"972",1
"973",2
"974",2
"975",2
"976",2
"977",1
"978",2
"979",2
"980",1
"981",2
"982",2
"983",2
"984",1
"985",2
"986",1
"987",2
"988",1
"989",1
"990",2
"991",1
"992",2
"993",1
"994",2
"995",1
"996",1
"997",1
"998",2
"999",2
"1000",2
