"","x"
"453",1
"454",2
"455",2
"456",1
"457",1
"458",1
"459",2
"460",2
"461",1
"462",1
"463",1
"464",2
"465",2
"466",1
"467",1
"468",2
"469",2
"470",2
"471",2
"472",2
"473",2
"474",1
"475",1
"476",2
"477",2
"478",1
"479",2
"480",1
"481",1
"482",1
"483",2
"484",2
"485",2
"486",2
"487",2
"488",2
"489",2
"490",2
"491",2
"492",2
"493",1
"494",1
"495",1
"496",2
"497",1
"498",1
"499",2
"500",2
"501",1
"502",1
"503",2
"504",1
"505",1
"506",1
"507",2
"508",1
"509",2
"510",2
"511",2
"512",2
"513",2
"514",2
"515",2
"516",2
"517",2
"518",2
"519",1
"520",1
"521",1
"522",2
"523",2
"524",2
"525",1
"526",2
"527",1
"528",2
"529",2
"530",2
"531",1
"532",2
"533",1
"534",1
"535",2
"536",1
"537",1
"538",1
"539",1
"540",2
"541",2
"542",2
"543",2
"544",2
"545",1
"546",2
"547",2
"548",1
"549",2
"550",1
"551",2
"552",1
"553",1
"554",1
"555",1
"556",2
"557",2
"558",1
"559",1
"560",2
"561",1
"562",2
"563",1
"564",2
"565",2
"566",1
"567",2
"568",2
"569",2
"570",2
"571",1
"572",2
"573",1
"574",1
"575",2
"576",2
"577",2
"578",1
"579",2
"580",2
"581",1
"582",1
"583",2
"584",2
"585",2
"586",1
"587",2
"588",2
"589",1
"590",1
"591",1
"592",1
"593",2
"594",1
"595",2
"596",1
"597",1
"598",1
"599",2
"600",2
"601",2
"602",2
"603",1
"604",1
"605",2
"606",1
"607",2
"608",1
"609",1
"610",1
"611",1
"612",2
"613",1
"614",1
"615",1
"616",2
"617",1
"618",1
"619",2
"620",1
"621",1
"622",2
"623",2
"624",1
"625",1
"626",1
"627",1
"628",1
"629",1
"630",2
"631",2
"632",1
"633",2
"634",2
"635",2
"636",1
"637",1
"638",2
"639",1
"640",2
"641",1
"642",1
"643",1
"644",2
"645",2
"646",2
"647",2
"648",2
"649",1
"650",2
"651",1
"652",2
"653",1
"654",2
"655",2
"656",1
"657",2
"658",2
"659",2
"660",1
"661",2
"662",1
"663",2
"664",2
"665",2
"666",2
"667",2
"668",2
"669",2
"670",1
"671",1
"672",1
"673",2
"674",2
"675",1
"676",2
"677",1
"678",1
"679",1
"680",2
"681",2
"682",2
"683",1
"684",2
"685",2
"686",2
"687",1
"688",2
"689",1
"690",2
"691",1
"692",2
"693",1
"694",2
"695",2
"696",2
"697",2
"698",2
"699",2
"700",1
"701",1
"702",1
"703",2
"704",1
"705",2
"706",2
"707",1
"708",2
"709",1
"710",1
"711",1
"712",1
"713",1
"714",1
"715",1
"716",2
"717",2
"718",2
"719",1
"720",2
"721",2
"722",1
"723",1
"724",2
"725",1
"726",2
"727",2
"728",2
"729",2
"730",2
"731",2
"732",1
"733",2
"734",2
"735",2
"736",2
"737",2
"738",1
"739",2
"740",2
"741",2
"742",2
"743",2
"744",1
"745",2
"746",1
"747",2
"748",2
"749",1
"750",1
"751",2
"752",1
"753",2
"754",2
"755",1
"756",2
"757",2
"758",2
"759",2
"760",2
"761",2
"762",1
"763",1
"764",2
"765",2
"766",2
"767",2
"768",1
"769",2
"770",1
"771",1
"772",2
"773",2
"774",1
"775",2
"776",1
"777",1
"778",2
"779",2
"780",1
"781",2
"782",2
"783",2
"784",2
"785",2
"786",1
"787",2
"788",2
"789",1
"790",2
"791",2
"792",2
"793",1
"794",1
"795",1
"796",1
"797",1
"798",1
"799",1
"800",1
"801",1
"802",2
"803",2
"804",1
"805",2
"806",2
"807",1
"808",2
"809",2
"810",2
"811",2
"812",2
"813",1
"814",1
"815",1
"816",1
"817",2
"818",2
"819",2
"820",2
"821",2
"822",1
"823",2
"824",2
"825",2
"826",1
"827",1
"828",1
"829",2
"830",2
"831",2
"832",2
"833",2
"834",2
"835",1
"836",1
"837",1
"838",2
"839",2
"840",1
"841",2
"842",1
"843",1
"844",2
"845",1
"846",1
"847",1
"848",2
"849",2
"850",1
"851",2
"852",1
"853",1
"854",2
"855",1
"856",2
"857",1
"858",1
"859",2
"860",2
"861",2
"862",2
"863",1
"864",1
"865",1
"866",1
"867",1
"868",1
"869",2
"870",2
"871",1
"872",2
"873",2
"874",1
"875",1
"876",2
"877",2
"878",2
"879",1
"880",1
"881",1
"882",2
"883",1
"884",1
"885",2
"886",1
"887",1
"888",1
"889",2
"890",2
"891",2
"892",2
"893",1
"894",1
"895",2
"896",2
"897",1
"898",1
"899",1
"900",1
"901",2
"902",1
"903",2
"904",2
"905",2
"906",1
"907",1
"908",1
"909",1
"910",2
"911",1
"912",1
"913",2
"914",1
"915",2
"916",1
"917",2
"918",1
"919",1
"920",1
"921",2
"922",2
"923",2
"924",2
"925",1
"926",1
"927",2
"928",2
"929",1
"930",1
"931",1
"932",2
"933",2
"934",1
"935",1
"936",2
"937",1
"938",1
"939",1
"940",1
"941",1
"942",2
"943",2
"944",2
"945",1
"946",1
"947",1
"948",1
"949",1
"950",2
"951",1
"952",1
"953",2
"954",2
"955",1
"956",1
"957",1
"958",1
"959",1
"960",1
"961",2
"962",1
"963",1
"964",2
"965",2
"966",2
"967",1
"968",1
"969",2
"970",2
"971",1
"972",1
"973",1
"974",1
"975",1
"976",1
"977",2
"978",2
"979",1
"980",1
"981",1
"982",2
"983",1
"984",2
"985",1
"986",2
"987",2
"988",2
"989",1
"990",2
"991",2
"992",1
"993",1
"994",1
"995",1
"996",1
"997",2
"998",1
"999",1
"1000",2
"1001",1
"1002",1
"1003",2
"1004",1
"1005",2
"1006",1
"1007",2
"1008",1
"1009",1
"1010",1
"1011",2
"1012",1
"1013",2
"1014",2
"1015",1
"1016",1
"1017",1
"1018",1
"1019",2
"1020",1
"1021",1
"1022",1
"1023",2
"1024",2
"1025",2
"1026",1
"1027",2
"1028",2
"1029",1
"1030",1
"1031",2
"1032",1
"1033",2
"1034",2
"1035",2
"1036",2
"1037",2
"1038",2
"1039",1
"1040",1
"1041",2
"1042",2
"1043",1
"1044",1
"1045",1
"1046",1
"1047",2
"1048",2
"1049",1
"1050",2
"1051",2
"1052",2
"1053",2
"1054",1
"1055",1
"1056",2
"1057",1
"1058",1
"1059",2
"1060",2
"1061",1
"1062",2
"1063",1
"1064",2
"1065",1
"1066",2
"1067",1
"1068",2
"1069",1
"1070",2
"1071",2
"1072",1
"1073",2
"1074",2
"1075",2
"1076",1
"1077",1
"1078",1
"1079",1
"1080",1
"1081",1
"1082",2
"1083",1
"1084",1
"1085",1
"1086",1
"1087",1
"1088",2
"1089",1
"1090",2
"1091",2
"1092",1
"1093",1
"1094",1
"1095",2
"1096",1
"1097",2
"1098",1
"1099",2
"1100",2
"1101",1
"1102",2
"1103",2
"1104",2
"1105",1
"1106",2
"1107",1
"1108",2
"1109",1
"1110",2
"1111",1
"1112",2
"1113",2
"1114",2
"1115",2
"1116",1
"1117",2
"1118",2
"1119",2
"1120",1
"1121",2
"1122",1
"1123",1
"1124",2
"1125",1
"1126",1
"1127",1
"1128",1
"1129",2
"1130",2
"1131",1
"1132",1
"1133",2
"1134",2
"1135",1
"1136",2
"1137",1
"1138",2
"1139",1
"1140",1
"1141",1
"1142",1
"1143",2
"1144",2
"1145",1
"1146",2
"1147",2
"1148",2
"1149",1
"1150",1
"1151",2
"1152",2
"1153",1
"1154",1
"1155",2
"1156",1
"1157",1
"1158",1
"1159",2
"1160",1
"1161",2
"1162",1
"1163",1
"1164",1
"1165",2
"1166",2
"1167",2
"1168",1
"1169",1
"1170",2
"1171",2
"1172",1
"1173",1
"1174",2
"1175",1
"1176",1
"1177",2
"1178",2
"1179",1
"1180",2
"1181",2
"1182",2
"1183",1
"1184",1
"1185",1
"1186",2
"1187",1
"1188",1
"1189",2
"1190",2
"1191",1
"1192",1
"1193",2
"1194",2
"1195",2
"1196",1
"1197",1
"1198",2
"1199",2
"1200",1
"1201",2
"1202",2
"1203",1
"1204",1
"1205",1
"1206",1
"1207",1
"1208",2
"1209",1
"1210",2
"1211",1
"1212",1
"1213",2
"1214",1
"1215",2
"1216",1
"1217",2
"1218",1
"1219",1
"1220",2
"1221",2
"1222",1
"1223",2
"1224",1
"1225",2
"1226",2
"1227",2
"1228",2
"1229",2
"1230",1
"1231",1
"1232",2
"1233",2
"1234",1
"1235",1
"1236",2
"1237",2
"1238",2
"1239",2
"1240",2
"1241",2
"1242",2
"1243",1
"1244",1
"1245",1
"1246",2
"1247",1
"1248",2
"1249",2
"1250",2
"1251",2
"1252",1
"1253",2
"1254",1
"1255",1
"1256",1
"1257",2
"1258",1
"1259",1
"1260",1
"1261",1
"1262",2
"1263",1
"1264",1
"1265",2
"1266",2
"1267",1
"1268",2
"1269",2
"1270",1
"1271",1
"1272",1
"1273",1
"1274",1
"1275",2
"1276",2
"1277",2
"1278",2
"1279",2
"1280",1
"1281",1
"1282",1
"1283",2
"1284",2
"1285",1
"1286",2
"1287",1
"1288",2
"1289",2
"1290",1
"1291",2
"1292",1
"1293",1
"1294",2
"1295",2
"1296",1
"1297",1
"1298",1
"1299",2
"1300",2
"1301",2
"1302",2
"1303",1
"1304",2
"1305",2
"1306",2
"1307",1
"1308",2
"1309",2
"1310",1
"1311",2
"1312",2
"1313",1
"1314",1
"1315",2
"1316",1
"1317",1
"1318",2
"1319",2
"1320",1
"1321",1
"1322",2
"1323",2
"1324",2
"1325",2
"1326",1
"1327",2
"1328",1
"1329",2
"1330",1
"1331",2
"1332",2
"1333",2
"1334",1
"1335",1
"1336",2
"1337",1
"1338",2
"1339",1
"1340",2
"1341",2
"1342",1
"1343",2
"1344",1
"1345",2
"1346",1
"1347",2
"1348",1
"1349",2
"1350",1
"1351",2
"1352",2
"1353",2
"1354",2
"1355",1
"1356",1
"1357",1
"1358",1
"1359",2
"1360",1
"1361",2
"1362",2
"1363",2
"1364",1
"1365",2
"1366",1
"1367",1
"1368",2
"1369",1
"1370",1
"1371",2
"1372",1
"1373",2
"1374",2
"1375",1
"1376",1
"1377",2
"1378",1
"1379",2
"1380",1
"1381",1
"1382",2
"1383",2
"1384",2
"1385",2
"1386",2
"1387",2
"1388",1
"1389",1
"1390",2
"1391",1
"1392",2
"1393",2
"1394",2
"1395",1
"1396",2
"1397",1
"1398",2
"1399",2
"1400",1
"1401",1
"1402",1
"1403",2
"1404",2
"1405",2
"1406",1
"1407",1
"1408",2
"1409",1
"1410",2
"1411",1
"1412",2
"1413",2
"1414",2
"1415",1
"1416",2
"1417",2
"1418",1
"1419",1
"1420",2
"1421",1
"1422",1
"1423",2
"1424",1
"1425",1
"1426",1
"1427",2
"1428",1
"1429",1
"1430",2
"1431",2
"1432",1
"1433",2
"1434",1
"1435",2
"1436",1
"1437",2
"1438",2
"1439",2
"1440",2
"1441",1
"1442",2
"1443",1
"1444",1
"1445",1
"1446",2
"1447",1
"1448",1
"1449",1
"1450",2
"1451",1
"1452",1
"1453",2
"1454",2
"1455",1
"1456",2
"1457",2
"1458",1
"1459",1
"1460",1
"1461",1
"1462",2
"1463",2
"1464",2
"1465",1
"1466",2
"1467",1
"1468",1
"1469",1
"1470",1
"1471",1
"1472",1
"1473",2
"1474",1
"1475",1
"1476",1
"1477",2
"1478",1
"1479",1
"1480",1
"1481",1
"1482",2
"1483",2
"1484",1
"1485",2
"1486",1
"1487",2
"1488",1
"1489",2
"1490",1
"1491",2
"1492",2
"1493",2
"1494",1
"1495",2
"1496",1
"1497",2
"1498",2
"1499",1
"1500",1
