"","x"
"482",1
"483",2
"484",1
"485",2
"486",1
"487",2
"488",1
"489",2
"490",2
"491",2
"492",1
"493",1
"494",2
"495",2
"496",1
"497",2
"498",1
"499",2
"500",1
"501",2
"502",2
"503",2
"504",1
"505",2
"506",1
"507",1
"508",1
"509",2
"510",2
"511",2
"512",2
"513",1
"514",2
"515",2
"516",1
"517",1
"518",1
"519",1
"520",1
"521",1
"522",2
"523",2
"524",1
"525",1
"526",1
"527",2
"528",1
"529",1
"530",2
"531",2
"532",1
"533",2
"534",2
"535",1
"536",2
"537",1
"538",1
"539",2
"540",2
"541",2
"542",2
"543",1
"544",1
"545",1
"546",1
"547",1
"548",2
"549",2
"550",2
"551",2
"552",2
"553",2
"554",2
"555",1
"556",2
"557",1
"558",1
"559",2
"560",2
"561",1
"562",2
"563",1
"564",1
"565",2
"566",1
"567",1
"568",1
"569",2
"570",1
"571",2
"572",1
"573",2
"574",1
"575",1
"576",2
"577",2
"578",1
"579",2
"580",2
"581",1
"582",2
"583",2
"584",2
"585",2
"586",1
"587",2
"588",2
"589",1
"590",1
"591",2
"592",1
"593",2
"594",2
"595",1
"596",1
"597",1
"598",2
"599",2
"600",1
"601",1
"602",2
"603",1
"604",1
"605",1
"606",2
"607",2
"608",2
"609",2
"610",2
"611",1
"612",2
"613",1
"614",1
"615",1
"616",1
"617",2
"618",2
"619",2
"620",2
"621",2
"622",2
"623",2
"624",2
"625",1
"626",1
"627",1
"628",1
"629",1
"630",2
"631",2
"632",2
"633",2
"634",1
"635",1
"636",1
"637",1
"638",1
"639",1
"640",1
"641",1
"642",1
"643",2
"644",1
"645",1
"646",1
"647",2
"648",2
"649",1
"650",1
"651",1
"652",1
"653",1
"654",1
"655",1
"656",1
"657",2
"658",1
"659",2
"660",1
"661",2
"662",1
"663",2
"664",1
"665",2
"666",1
"667",1
"668",2
"669",1
"670",2
"671",2
"672",1
"673",2
"674",2
"675",2
"676",2
"677",1
"678",1
"679",2
"680",2
"681",1
"682",1
"683",2
"684",2
"685",1
"686",2
"687",1
"688",2
"689",2
"690",2
"691",1
"692",2
"693",2
"694",1
"695",2
"696",1
"697",1
"698",1
"699",1
"700",2
"701",2
"702",1
"703",1
"704",2
"705",2
"706",1
"707",2
"708",1
"709",2
"710",1
"711",2
"712",1
"713",1
"714",1
"715",1
"716",1
"717",2
"718",2
"719",1
"720",1
"721",1
"722",1
"723",1
"724",1
"725",1
"726",2
"727",1
"728",2
"729",2
"730",1
"731",2
"732",2
"733",1
"734",2
"735",2
"736",2
"737",1
"738",1
"739",1
"740",1
"741",1
"742",2
"743",1
"744",2
"745",2
"746",1
"747",1
"748",2
"749",1
"750",2
"751",2
"752",2
"753",1
"754",1
"755",1
"756",1
"757",2
"758",2
"759",2
"760",1
"761",2
"762",1
"763",1
"764",1
"765",1
"766",1
"767",2
"768",1
"769",1
"770",1
"771",1
"772",2
"773",1
"774",2
"775",1
"776",2
"777",2
"778",1
"779",2
"780",1
"781",2
"782",2
"783",2
"784",2
"785",1
"786",1
"787",2
"788",2
"789",2
"790",1
"791",1
"792",2
"793",1
"794",1
"795",1
"796",1
"797",1
"798",1
"799",2
"800",1
"801",1
"802",2
"803",2
"804",2
"805",2
"806",2
"807",2
"808",1
"809",2
"810",2
"811",1
"812",2
"813",1
"814",1
"815",1
"816",2
"817",2
"818",2
"819",2
"820",2
"821",1
"822",1
"823",1
"824",1
"825",1
"826",2
"827",1
"828",1
"829",2
"830",2
"831",1
"832",2
"833",2
"834",2
"835",2
"836",1
"837",1
"838",1
"839",1
"840",2
"841",2
"842",2
"843",2
"844",1
"845",1
"846",1
"847",1
"848",1
"849",2
"850",2
"851",1
"852",1
"853",2
"854",2
"855",2
"856",2
"857",2
"858",2
"859",2
"860",2
"861",1
"862",1
"863",2
"864",1
"865",1
"866",1
"867",1
"868",2
"869",2
"870",1
"871",2
"872",1
"873",2
"874",1
"875",1
"876",1
"877",1
"878",2
"879",1
"880",1
"881",2
"882",1
"883",2
"884",1
"885",2
"886",1
"887",2
"888",2
"889",2
"890",1
"891",1
"892",1
"893",2
"894",1
"895",2
"896",2
"897",2
"898",2
"899",1
"900",1
"901",1
"902",2
"903",1
"904",2
"905",2
"906",1
"907",2
"908",2
"909",1
"910",2
"911",2
"912",1
"913",1
"914",1
"915",2
"916",1
"917",2
"918",1
"919",1
"920",1
"921",1
"922",1
"923",1
"924",1
"925",1
"926",1
"927",1
"928",2
"929",2
"930",2
"931",2
"932",2
"933",1
"934",1
"935",1
"936",1
"937",2
"938",1
"939",1
"940",1
"941",1
"942",2
"943",1
"944",1
"945",2
"946",2
"947",1
"948",2
"949",2
"950",2
"951",2
"952",1
"953",2
"954",2
"955",2
"956",1
"957",2
"958",2
"959",2
"960",2
"961",1
"962",1
"963",1
"964",1
"965",1
"966",1
"967",2
"968",2
"969",1
"970",1
"971",2
"972",1
"973",2
"974",1
"975",2
"976",1
"977",2
"978",1
"979",2
"980",1
"981",2
"982",1
"983",2
"984",2
"985",2
"986",2
"987",2
"988",1
"989",2
"990",1
"991",1
"992",2
"993",1
"994",2
"995",2
"996",1
"997",2
"998",1
"999",2
"1000",2
"1001",2
"1002",1
"1003",2
"1004",1
"1005",1
"1006",2
"1007",1
"1008",2
"1009",1
"1010",1
"1011",2
"1012",1
"1013",2
"1014",1
"1015",2
"1016",1
"1017",2
"1018",2
"1019",1
"1020",1
"1021",1
"1022",2
"1023",2
"1024",2
"1025",2
"1026",2
"1027",1
"1028",1
"1029",1
"1030",2
"1031",1
"1032",2
"1033",1
"1034",1
"1035",2
"1036",2
"1037",2
"1038",2
"1039",1
"1040",1
"1041",1
"1042",1
"1043",1
"1044",2
"1045",2
"1046",1
"1047",1
"1048",1
"1049",2
"1050",2
"1051",1
"1052",1
"1053",2
"1054",2
"1055",1
"1056",2
"1057",2
"1058",2
"1059",2
"1060",1
"1061",2
"1062",1
"1063",1
"1064",2
"1065",1
"1066",2
"1067",1
"1068",1
"1069",1
"1070",2
"1071",1
"1072",2
"1073",2
"1074",1
"1075",2
"1076",1
"1077",2
"1078",1
"1079",1
"1080",1
"1081",1
"1082",1
"1083",1
"1084",2
"1085",1
"1086",2
"1087",2
"1088",1
"1089",1
"1090",2
"1091",1
"1092",1
"1093",1
"1094",2
"1095",2
"1096",2
"1097",1
"1098",1
"1099",1
"1100",2
"1101",1
"1102",1
"1103",1
"1104",2
"1105",1
"1106",2
"1107",1
"1108",1
"1109",2
"1110",1
"1111",2
"1112",2
"1113",2
"1114",1
"1115",2
"1116",1
"1117",2
"1118",2
"1119",1
"1120",1
"1121",1
"1122",2
"1123",2
"1124",2
"1125",2
"1126",2
"1127",1
"1128",1
"1129",1
"1130",2
"1131",1
"1132",1
"1133",1
"1134",1
"1135",1
"1136",1
"1137",2
"1138",1
"1139",1
"1140",2
"1141",2
"1142",1
"1143",1
"1144",2
"1145",2
"1146",2
"1147",2
"1148",1
"1149",1
"1150",2
"1151",2
"1152",2
"1153",1
"1154",2
"1155",2
"1156",2
"1157",1
"1158",2
"1159",1
"1160",2
"1161",2
"1162",1
"1163",2
"1164",2
"1165",2
"1166",1
"1167",2
"1168",2
"1169",2
"1170",2
"1171",1
"1172",2
"1173",2
"1174",1
"1175",2
"1176",1
"1177",1
"1178",2
"1179",2
"1180",2
"1181",1
"1182",1
"1183",1
"1184",2
"1185",1
"1186",1
"1187",2
"1188",2
"1189",1
"1190",2
"1191",2
"1192",2
"1193",2
"1194",1
"1195",1
"1196",1
"1197",2
"1198",2
"1199",1
"1200",2
"1201",2
"1202",2
"1203",2
"1204",1
"1205",1
"1206",1
"1207",2
"1208",1
"1209",1
"1210",1
"1211",1
"1212",1
"1213",1
"1214",2
"1215",2
"1216",1
"1217",1
"1218",2
"1219",1
"1220",1
"1221",2
"1222",1
"1223",1
"1224",2
"1225",1
"1226",1
"1227",1
"1228",2
"1229",1
"1230",2
"1231",1
"1232",1
"1233",1
"1234",1
"1235",1
"1236",2
"1237",2
"1238",1
"1239",1
"1240",2
"1241",2
"1242",1
"1243",2
"1244",1
"1245",1
"1246",2
"1247",1
"1248",1
"1249",1
"1250",1
"1251",2
"1252",2
"1253",1
"1254",2
"1255",2
"1256",1
"1257",2
"1258",1
"1259",2
"1260",2
"1261",1
"1262",1
"1263",2
"1264",1
"1265",2
"1266",2
"1267",2
"1268",1
"1269",2
"1270",2
"1271",1
"1272",2
"1273",1
"1274",1
"1275",1
"1276",1
"1277",1
"1278",2
"1279",1
"1280",2
"1281",2
"1282",1
"1283",1
"1284",2
"1285",2
"1286",1
"1287",2
"1288",2
"1289",2
"1290",1
"1291",2
"1292",2
"1293",1
"1294",1
"1295",1
"1296",1
"1297",2
"1298",1
"1299",1
"1300",1
"1301",1
"1302",1
"1303",2
"1304",2
"1305",2
"1306",2
"1307",1
"1308",1
"1309",2
"1310",1
"1311",1
"1312",2
"1313",2
"1314",2
"1315",1
"1316",2
"1317",2
"1318",2
"1319",1
"1320",2
"1321",1
"1322",1
"1323",1
"1324",2
"1325",2
"1326",1
"1327",1
"1328",1
"1329",2
"1330",1
"1331",2
"1332",1
"1333",2
"1334",1
"1335",2
"1336",1
"1337",2
"1338",1
"1339",2
"1340",1
"1341",2
"1342",1
"1343",2
"1344",1
"1345",2
"1346",2
"1347",1
"1348",1
"1349",1
"1350",1
"1351",2
"1352",1
"1353",1
"1354",1
"1355",2
"1356",1
"1357",2
"1358",1
"1359",1
"1360",1
"1361",1
"1362",1
"1363",2
"1364",2
"1365",1
"1366",2
"1367",1
"1368",1
"1369",1
"1370",2
"1371",2
"1372",2
"1373",2
"1374",1
"1375",1
"1376",2
"1377",1
"1378",1
"1379",1
"1380",2
"1381",2
"1382",2
"1383",1
"1384",1
"1385",2
"1386",2
"1387",2
"1388",1
"1389",2
"1390",2
"1391",1
"1392",1
"1393",1
"1394",2
"1395",1
"1396",1
"1397",1
"1398",2
"1399",1
"1400",1
"1401",2
"1402",2
"1403",1
"1404",1
"1405",1
"1406",2
"1407",1
"1408",1
"1409",1
"1410",2
"1411",1
"1412",2
"1413",2
"1414",2
"1415",1
"1416",1
"1417",2
"1418",2
"1419",2
"1420",2
"1421",1
"1422",2
"1423",1
"1424",2
"1425",1
"1426",1
"1427",1
"1428",1
"1429",1
"1430",1
"1431",2
"1432",1
"1433",2
"1434",2
"1435",1
"1436",1
"1437",1
"1438",2
"1439",2
"1440",1
"1441",1
"1442",2
"1443",2
"1444",1
"1445",1
"1446",1
"1447",2
"1448",1
"1449",1
"1450",1
"1451",2
"1452",2
"1453",1
"1454",2
"1455",2
"1456",2
"1457",1
"1458",2
"1459",1
"1460",2
"1461",2
"1462",2
"1463",2
"1464",2
"1465",1
"1466",1
"1467",1
"1468",1
"1469",2
"1470",1
"1471",2
"1472",2
"1473",1
"1474",2
"1475",1
"1476",2
"1477",1
"1478",2
"1479",1
"1480",1
"1481",1
"1482",1
"1483",1
"1484",2
"1485",2
"1486",2
"1487",2
"1488",1
"1489",2
"1490",2
"1491",2
"1492",2
"1493",1
"1494",1
"1495",1
"1496",2
"1497",2
"1498",2
"1499",2
"1500",2
