"","x"
"453",1
"454",1
"455",1
"456",1
"457",2
"458",2
"459",2
"460",1
"461",1
"462",2
"463",1
"464",1
"465",2
"466",1
"467",2
"468",2
"469",2
"470",1
"471",2
"472",1
"473",2
"474",1
"475",1
"476",1
"477",1
"478",2
"479",1
"480",1
"481",2
"482",1
"483",2
"484",2
"485",2
"486",1
"487",2
"488",1
"489",1
"490",1
"491",1
"492",1
"493",1
"494",2
"495",1
"496",2
"497",1
"498",2
"499",2
"500",2
"501",1
"502",2
"503",1
"504",2
"505",1
"506",2
"507",2
"508",1
"509",2
"510",2
"511",2
"512",2
"513",2
"514",1
"515",2
"516",1
"517",2
"518",2
"519",2
"520",1
"521",2
"522",2
"523",2
"524",1
"525",1
"526",2
"527",1
"528",1
"529",1
"530",2
"531",2
"532",1
"533",1
"534",1
"535",1
"536",2
"537",1
"538",2
"539",1
"540",2
"541",2
"542",1
"543",1
"544",2
"545",1
"546",2
"547",1
"548",1
"549",1
"550",2
"551",2
"552",1
"553",2
"554",1
"555",1
"556",2
"557",2
"558",1
"559",2
"560",1
"561",2
"562",1
"563",1
"564",2
"565",1
"566",1
"567",2
"568",2
"569",1
"570",1
"571",1
"572",2
"573",1
"574",1
"575",2
"576",2
"577",2
"578",2
"579",2
"580",2
"581",1
"582",2
"583",1
"584",2
"585",2
"586",2
"587",1
"588",2
"589",1
"590",1
"591",1
"592",2
"593",1
"594",2
"595",1
"596",1
"597",1
"598",2
"599",2
"600",1
"601",1
"602",2
"603",1
"604",2
"605",2
"606",1
"607",1
"608",1
"609",2
"610",2
"611",2
"612",2
"613",2
"614",2
"615",1
"616",1
"617",2
"618",1
"619",2
"620",1
"621",2
"622",2
"623",1
"624",2
"625",2
"626",1
"627",2
"628",1
"629",2
"630",2
"631",2
"632",1
"633",1
"634",2
"635",2
"636",2
"637",2
"638",2
"639",1
"640",1
"641",2
"642",2
"643",2
"644",2
"645",2
"646",1
"647",2
"648",2
"649",1
"650",1
"651",2
"652",1
"653",2
"654",2
"655",2
"656",1
"657",1
"658",2
"659",1
"660",1
"661",2
"662",2
"663",2
"664",1
"665",1
"666",2
"667",2
"668",2
"669",2
"670",2
"671",1
"672",1
"673",2
"674",2
"675",2
"676",2
"677",2
"678",1
"679",1
"680",1
"681",2
"682",1
"683",2
"684",1
"685",2
"686",1
"687",1
"688",1
"689",1
"690",1
"691",1
"692",1
"693",1
"694",1
"695",1
"696",1
"697",1
"698",1
"699",1
"700",2
"701",2
"702",1
"703",1
"704",2
"705",1
"706",1
"707",2
"708",1
"709",1
"710",1
"711",2
"712",2
"713",2
"714",2
"715",2
"716",1
"717",1
"718",1
"719",1
"720",1
"721",2
"722",1
"723",2
"724",2
"725",1
"726",2
"727",2
"728",1
"729",2
"730",2
"731",1
"732",1
"733",1
"734",2
"735",2
"736",1
"737",1
"738",1
"739",2
"740",2
"741",1
"742",2
"743",1
"744",2
"745",1
"746",1
"747",1
"748",2
"749",1
"750",1
"751",2
"752",1
"753",1
"754",1
"755",1
"756",2
"757",1
"758",1
"759",1
"760",1
"761",2
"762",2
"763",1
"764",2
"765",1
"766",1
"767",2
"768",2
"769",1
"770",2
"771",1
"772",1
"773",1
"774",1
"775",1
"776",1
"777",1
"778",2
"779",2
"780",2
"781",1
"782",2
"783",2
"784",2
"785",1
"786",2
"787",1
"788",1
"789",2
"790",2
"791",1
"792",2
"793",1
"794",1
"795",1
"796",1
"797",2
"798",2
"799",1
"800",2
"801",2
"802",2
"803",2
"804",2
"805",2
"806",2
"807",1
"808",1
"809",2
"810",2
"811",1
"812",2
"813",2
"814",2
"815",1
"816",2
"817",1
"818",1
"819",2
"820",1
"821",1
"822",2
"823",1
"824",1
"825",1
"826",2
"827",2
"828",2
"829",1
"830",1
"831",2
"832",2
"833",1
"834",1
"835",2
"836",1
"837",2
"838",2
"839",1
"840",2
"841",1
"842",2
"843",1
"844",2
"845",2
"846",1
"847",1
"848",1
"849",1
"850",2
"851",1
"852",2
"853",1
"854",1
"855",2
"856",2
"857",2
"858",1
"859",2
"860",1
"861",1
"862",1
"863",1
"864",2
"865",2
"866",1
"867",1
"868",2
"869",2
"870",1
"871",2
"872",2
"873",2
"874",1
"875",2
"876",2
"877",2
"878",1
"879",1
"880",2
"881",1
"882",2
"883",1
"884",2
"885",1
"886",2
"887",1
"888",1
"889",1
"890",1
"891",2
"892",2
"893",2
"894",1
"895",2
"896",2
"897",2
"898",2
"899",1
"900",1
"901",1
"902",2
"903",2
"904",1
"905",2
"906",1
"907",2
"908",1
"909",1
"910",1
"911",2
"912",1
"913",2
"914",1
"915",1
"916",2
"917",2
"918",1
"919",2
"920",1
"921",1
"922",2
"923",1
"924",1
"925",2
"926",1
"927",2
"928",1
"929",2
"930",2
"931",2
"932",2
"933",2
"934",2
"935",2
"936",2
"937",2
"938",1
"939",1
"940",1
"941",1
"942",1
"943",2
"944",2
"945",2
"946",1
"947",2
"948",1
"949",1
"950",1
"951",2
"952",1
"953",2
"954",1
"955",2
"956",2
"957",1
"958",1
"959",1
"960",2
"961",2
"962",2
"963",1
"964",1
"965",1
"966",2
"967",1
"968",2
"969",2
"970",2
"971",1
"972",2
"973",1
"974",2
"975",1
"976",2
"977",1
"978",2
"979",2
"980",2
"981",1
"982",1
"983",1
"984",1
"985",1
"986",1
"987",1
"988",2
"989",1
"990",1
"991",1
"992",1
"993",1
"994",1
"995",2
"996",2
"997",1
"998",1
"999",1
"1000",1
"1001",2
"1002",1
"1003",2
"1004",1
"1005",2
"1006",2
"1007",2
"1008",2
"1009",2
"1010",1
"1011",1
"1012",2
"1013",2
"1014",2
"1015",2
"1016",1
"1017",1
"1018",1
"1019",1
"1020",1
"1021",1
"1022",1
"1023",2
"1024",2
"1025",2
"1026",1
"1027",1
"1028",2
"1029",2
"1030",1
"1031",2
"1032",1
"1033",1
"1034",1
"1035",1
"1036",1
"1037",2
"1038",1
"1039",1
"1040",1
"1041",1
"1042",2
"1043",2
"1044",2
"1045",1
"1046",2
"1047",1
"1048",1
"1049",1
"1050",1
"1051",2
"1052",2
"1053",2
"1054",1
"1055",2
"1056",2
"1057",2
"1058",2
"1059",1
"1060",2
"1061",1
"1062",2
"1063",1
"1064",2
"1065",1
"1066",1
"1067",1
"1068",2
"1069",2
"1070",2
"1071",1
"1072",1
"1073",2
"1074",2
"1075",1
"1076",1
"1077",1
"1078",2
"1079",2
"1080",1
"1081",1
"1082",2
"1083",1
"1084",2
"1085",1
"1086",2
"1087",1
"1088",1
"1089",1
"1090",2
"1091",1
"1092",1
"1093",1
"1094",2
"1095",2
"1096",1
"1097",2
"1098",2
"1099",2
"1100",2
"1101",2
"1102",1
"1103",2
"1104",1
"1105",2
"1106",1
"1107",2
"1108",1
"1109",1
"1110",2
"1111",1
"1112",2
"1113",2
"1114",1
"1115",1
"1116",1
"1117",1
"1118",2
"1119",1
"1120",2
"1121",2
"1122",2
"1123",2
"1124",2
"1125",2
"1126",2
"1127",1
"1128",2
"1129",1
"1130",2
"1131",1
"1132",1
"1133",2
"1134",1
"1135",1
"1136",1
"1137",2
"1138",2
"1139",1
"1140",2
"1141",2
"1142",1
"1143",2
"1144",1
"1145",2
"1146",1
"1147",1
"1148",1
"1149",1
"1150",1
"1151",1
"1152",2
"1153",2
"1154",1
"1155",1
"1156",2
"1157",1
"1158",1
"1159",1
"1160",1
"1161",1
"1162",1
"1163",2
"1164",2
"1165",1
"1166",1
"1167",1
"1168",1
"1169",1
"1170",2
"1171",1
"1172",1
"1173",2
"1174",1
"1175",2
"1176",2
"1177",1
"1178",2
"1179",2
"1180",1
"1181",1
"1182",1
"1183",2
"1184",1
"1185",2
"1186",2
"1187",2
"1188",1
"1189",2
"1190",2
"1191",2
"1192",2
"1193",1
"1194",1
"1195",2
"1196",2
"1197",1
"1198",2
"1199",1
"1200",2
"1201",1
"1202",1
"1203",1
"1204",2
"1205",1
"1206",1
"1207",2
"1208",1
"1209",1
"1210",2
"1211",1
"1212",2
"1213",2
"1214",1
"1215",2
"1216",2
"1217",2
"1218",2
"1219",1
"1220",1
"1221",2
"1222",1
"1223",2
"1224",2
"1225",2
"1226",1
"1227",2
"1228",1
"1229",2
"1230",1
"1231",1
"1232",2
"1233",2
"1234",1
"1235",1
"1236",1
"1237",2
"1238",2
"1239",2
"1240",1
"1241",1
"1242",1
"1243",1
"1244",2
"1245",2
"1246",2
"1247",1
"1248",1
"1249",1
"1250",2
"1251",1
"1252",2
"1253",2
"1254",2
"1255",2
"1256",1
"1257",2
"1258",2
"1259",1
"1260",1
"1261",2
"1262",2
"1263",2
"1264",1
"1265",1
"1266",2
"1267",2
"1268",2
"1269",2
"1270",2
"1271",1
"1272",2
"1273",1
"1274",1
"1275",2
"1276",2
"1277",2
"1278",2
"1279",1
"1280",2
"1281",2
"1282",2
"1283",1
"1284",1
"1285",1
"1286",1
"1287",1
"1288",2
"1289",1
"1290",2
"1291",1
"1292",1
"1293",1
"1294",1
"1295",1
"1296",2
"1297",2
"1298",2
"1299",2
"1300",2
"1301",2
"1302",2
"1303",2
"1304",2
"1305",2
"1306",1
"1307",2
"1308",1
"1309",2
"1310",2
"1311",2
"1312",2
"1313",2
"1314",2
"1315",1
"1316",1
"1317",1
"1318",1
"1319",1
"1320",2
"1321",2
"1322",1
"1323",2
"1324",2
"1325",1
"1326",1
"1327",2
"1328",2
"1329",1
"1330",1
"1331",2
"1332",1
"1333",2
"1334",1
"1335",2
"1336",2
"1337",1
"1338",1
"1339",1
"1340",1
"1341",1
"1342",2
"1343",2
"1344",2
"1345",1
"1346",1
"1347",1
"1348",2
"1349",1
"1350",1
"1351",1
"1352",1
"1353",1
"1354",1
"1355",1
"1356",2
"1357",2
"1358",2
"1359",2
"1360",2
"1361",2
"1362",2
"1363",1
"1364",1
"1365",1
"1366",2
"1367",2
"1368",2
"1369",1
"1370",1
"1371",1
"1372",2
"1373",2
"1374",2
"1375",1
"1376",1
"1377",2
"1378",1
"1379",2
"1380",1
"1381",2
"1382",2
"1383",2
"1384",2
"1385",2
"1386",1
"1387",1
"1388",1
"1389",2
"1390",2
"1391",2
"1392",2
"1393",1
"1394",2
"1395",1
"1396",2
"1397",2
"1398",2
"1399",1
"1400",2
"1401",1
"1402",1
"1403",1
"1404",1
"1405",2
"1406",2
"1407",1
"1408",1
"1409",1
"1410",1
"1411",1
"1412",2
"1413",1
"1414",2
"1415",2
"1416",1
"1417",1
"1418",1
"1419",2
"1420",2
"1421",1
"1422",1
"1423",1
"1424",1
"1425",1
"1426",2
"1427",2
"1428",2
"1429",2
"1430",2
"1431",2
"1432",2
"1433",2
"1434",1
"1435",1
"1436",2
"1437",2
"1438",2
"1439",2
"1440",2
"1441",2
"1442",2
"1443",1
"1444",2
"1445",2
"1446",1
"1447",1
"1448",2
"1449",1
"1450",1
"1451",1
"1452",1
"1453",1
"1454",2
"1455",2
"1456",2
"1457",1
"1458",2
"1459",2
"1460",1
"1461",1
"1462",1
"1463",1
"1464",1
"1465",1
"1466",1
"1467",2
"1468",2
"1469",2
"1470",1
"1471",1
"1472",1
"1473",2
"1474",2
"1475",2
"1476",2
"1477",1
"1478",1
"1479",2
"1480",1
"1481",1
"1482",1
"1483",2
"1484",1
"1485",1
"1486",1
"1487",2
"1488",1
"1489",1
"1490",2
"1491",1
"1492",1
"1493",2
"1494",1
"1495",1
"1496",1
"1497",1
"1498",2
"1499",2
"1500",1
