"","x"
"453",2
"454",1
"455",1
"456",2
"457",1
"458",1
"459",2
"460",1
"461",1
"462",2
"463",2
"464",1
"465",2
"466",2
"467",1
"468",2
"469",1
"470",2
"471",1
"472",2
"473",1
"474",2
"475",2
"476",2
"477",1
"478",2
"479",2
"480",2
"481",1
"482",1
"483",2
"484",2
"485",1
"486",2
"487",2
"488",1
"489",1
"490",1
"491",1
"492",1
"493",2
"494",1
"495",1
"496",1
"497",2
"498",1
"499",1
"500",2
"501",2
"502",1
"503",2
"504",1
"505",2
"506",2
"507",2
"508",1
"509",2
"510",2
"511",2
"512",2
"513",2
"514",1
"515",2
"516",1
"517",1
"518",2
"519",2
"520",2
"521",2
"522",1
"523",2
"524",2
"525",2
"526",2
"527",2
"528",2
"529",1
"530",1
"531",1
"532",2
"533",1
"534",1
"535",2
"536",2
"537",1
"538",2
"539",2
"540",1
"541",1
"542",1
"543",2
"544",2
"545",1
"546",1
"547",2
"548",2
"549",1
"550",1
"551",2
"552",2
"553",2
"554",1
"555",2
"556",1
"557",1
"558",1
"559",2
"560",2
"561",2
"562",2
"563",2
"564",1
"565",2
"566",1
"567",2
"568",1
"569",1
"570",1
"571",1
"572",2
"573",1
"574",2
"575",1
"576",2
"577",2
"578",1
"579",2
"580",1
"581",2
"582",2
"583",1
"584",1
"585",1
"586",1
"587",2
"588",2
"589",2
"590",2
"591",2
"592",1
"593",2
"594",2
"595",1
"596",2
"597",2
"598",2
"599",1
"600",1
"601",2
"602",2
"603",1
"604",1
"605",2
"606",1
"607",2
"608",1
"609",1
"610",1
"611",1
"612",1
"613",2
"614",1
"615",2
"616",2
"617",1
"618",2
"619",1
"620",2
"621",2
"622",1
"623",1
"624",1
"625",2
"626",1
"627",2
"628",1
"629",2
"630",1
"631",2
"632",1
"633",1
"634",1
"635",1
"636",2
"637",2
"638",2
"639",2
"640",2
"641",2
"642",1
"643",1
"644",2
"645",2
"646",1
"647",2
"648",2
"649",2
"650",1
"651",1
"652",1
"653",1
"654",1
"655",1
"656",2
"657",1
"658",2
"659",2
"660",1
"661",2
"662",2
"663",2
"664",1
"665",1
"666",1
"667",2
"668",2
"669",2
"670",2
"671",1
"672",1
"673",1
"674",1
"675",2
"676",2
"677",1
"678",2
"679",1
"680",2
"681",2
"682",1
"683",1
"684",1
"685",1
"686",1
"687",1
"688",2
"689",2
"690",2
"691",2
"692",2
"693",1
"694",1
"695",2
"696",2
"697",1
"698",2
"699",1
"700",1
"701",1
"702",1
"703",1
"704",1
"705",2
"706",1
"707",1
"708",2
"709",2
"710",1
"711",1
"712",2
"713",2
"714",2
"715",1
"716",1
"717",2
"718",1
"719",1
"720",1
"721",1
"722",2
"723",2
"724",2
"725",2
"726",1
"727",2
"728",1
"729",2
"730",1
"731",2
"732",2
"733",1
"734",2
"735",1
"736",2
"737",2
"738",2
"739",1
"740",2
"741",1
"742",1
"743",2
"744",2
"745",2
"746",1
"747",1
"748",1
"749",2
"750",2
"751",1
"752",2
"753",2
"754",2
"755",1
"756",1
"757",2
"758",2
"759",2
"760",1
"761",2
"762",2
"763",1
"764",1
"765",1
"766",2
"767",2
"768",2
"769",1
"770",1
"771",2
"772",2
"773",1
"774",2
"775",2
"776",1
"777",2
"778",2
"779",2
"780",2
"781",2
"782",1
"783",2
"784",2
"785",1
"786",2
"787",1
"788",2
"789",1
"790",1
"791",1
"792",2
"793",1
"794",2
"795",1
"796",1
"797",2
"798",1
"799",1
"800",2
"801",2
"802",1
"803",2
"804",2
"805",1
"806",1
"807",2
"808",2
"809",2
"810",2
"811",2
"812",1
"813",1
"814",1
"815",1
"816",1
"817",1
"818",1
"819",2
"820",1
"821",1
"822",2
"823",1
"824",1
"825",2
"826",2
"827",1
"828",2
"829",2
"830",2
"831",1
"832",1
"833",2
"834",1
"835",2
"836",2
"837",2
"838",2
"839",2
"840",2
"841",1
"842",2
"843",2
"844",1
"845",2
"846",2
"847",2
"848",1
"849",1
"850",1
"851",2
"852",2
"853",1
"854",2
"855",2
"856",1
"857",1
"858",1
"859",1
"860",1
"861",1
"862",1
"863",2
"864",2
"865",2
"866",1
"867",2
"868",1
"869",2
"870",1
"871",2
"872",1
"873",1
"874",1
"875",2
"876",2
"877",2
"878",1
"879",2
"880",2
"881",1
"882",1
"883",2
"884",2
"885",1
"886",1
"887",2
"888",1
"889",1
"890",2
"891",1
"892",1
"893",2
"894",1
"895",2
"896",2
"897",1
"898",2
"899",1
"900",1
"901",2
"902",2
"903",2
"904",1
"905",2
"906",2
"907",2
"908",2
"909",1
"910",2
"911",1
"912",2
"913",2
"914",2
"915",1
"916",2
"917",2
"918",2
"919",2
"920",2
"921",1
"922",1
"923",2
"924",1
"925",1
"926",1
"927",2
"928",2
"929",1
"930",2
"931",2
"932",1
"933",1
"934",2
"935",1
"936",2
"937",2
"938",1
"939",2
"940",1
"941",2
"942",1
"943",2
"944",2
"945",2
"946",1
"947",1
"948",1
"949",2
"950",2
"951",2
"952",1
"953",2
"954",2
"955",1
"956",1
"957",1
"958",2
"959",1
"960",1
"961",1
"962",1
"963",2
"964",1
"965",2
"966",2
"967",2
"968",2
"969",1
"970",1
"971",2
"972",1
"973",1
"974",2
"975",2
"976",1
"977",1
"978",1
"979",2
"980",1
"981",2
"982",1
"983",2
"984",2
"985",1
"986",2
"987",1
"988",1
"989",2
"990",1
"991",1
"992",1
"993",1
"994",2
"995",1
"996",1
"997",1
"998",2
"999",2
"1000",1
"1001",1
"1002",2
"1003",1
"1004",1
"1005",2
"1006",1
"1007",1
"1008",1
"1009",1
"1010",1
"1011",2
"1012",1
"1013",2
"1014",1
"1015",2
"1016",1
"1017",2
"1018",1
"1019",2
"1020",2
"1021",2
"1022",2
"1023",2
"1024",1
"1025",2
"1026",2
"1027",2
"1028",1
"1029",1
"1030",2
"1031",1
"1032",1
"1033",2
"1034",1
"1035",1
"1036",1
"1037",2
"1038",1
"1039",2
"1040",2
"1041",2
"1042",2
"1043",1
"1044",1
"1045",2
"1046",2
"1047",1
"1048",2
"1049",2
"1050",1
"1051",2
"1052",1
"1053",2
"1054",2
"1055",1
"1056",1
"1057",2
"1058",2
"1059",1
"1060",2
"1061",2
"1062",2
"1063",2
"1064",1
"1065",2
"1066",1
"1067",2
"1068",2
"1069",2
"1070",2
"1071",1
"1072",1
"1073",2
"1074",2
"1075",2
"1076",2
"1077",2
"1078",2
"1079",2
"1080",2
"1081",2
"1082",2
"1083",2
"1084",2
"1085",2
"1086",2
"1087",2
"1088",2
"1089",2
"1090",1
"1091",2
"1092",1
"1093",1
"1094",1
"1095",2
"1096",1
"1097",1
"1098",2
"1099",1
"1100",1
"1101",1
"1102",2
"1103",2
"1104",2
"1105",2
"1106",1
"1107",1
"1108",1
"1109",1
"1110",2
"1111",2
"1112",1
"1113",2
"1114",1
"1115",1
"1116",1
"1117",2
"1118",2
"1119",1
"1120",2
"1121",2
"1122",1
"1123",1
"1124",2
"1125",2
"1126",2
"1127",1
"1128",1
"1129",1
"1130",2
"1131",1
"1132",1
"1133",2
"1134",1
"1135",1
"1136",2
"1137",1
"1138",2
"1139",1
"1140",2
"1141",1
"1142",2
"1143",2
"1144",2
"1145",1
"1146",1
"1147",2
"1148",2
"1149",1
"1150",1
"1151",1
"1152",2
"1153",2
"1154",1
"1155",1
"1156",1
"1157",2
"1158",1
"1159",2
"1160",2
"1161",1
"1162",1
"1163",1
"1164",1
"1165",1
"1166",2
"1167",2
"1168",2
"1169",2
"1170",2
"1171",1
"1172",2
"1173",2
"1174",1
"1175",2
"1176",1
"1177",1
"1178",2
"1179",1
"1180",2
"1181",1
"1182",1
"1183",2
"1184",1
"1185",2
"1186",2
"1187",2
"1188",1
"1189",2
"1190",1
"1191",2
"1192",2
"1193",2
"1194",2
"1195",2
"1196",1
"1197",1
"1198",1
"1199",1
"1200",1
"1201",1
"1202",1
"1203",2
"1204",1
"1205",2
"1206",2
"1207",1
"1208",2
"1209",2
"1210",1
"1211",2
"1212",2
"1213",1
"1214",2
"1215",1
"1216",1
"1217",1
"1218",2
"1219",1
"1220",2
"1221",1
"1222",2
"1223",2
"1224",1
"1225",1
"1226",2
"1227",2
"1228",1
"1229",2
"1230",2
"1231",2
"1232",1
"1233",1
"1234",2
"1235",1
"1236",2
"1237",1
"1238",2
"1239",1
"1240",2
"1241",1
"1242",1
"1243",1
"1244",2
"1245",2
"1246",1
"1247",2
"1248",1
"1249",2
"1250",1
"1251",2
"1252",2
"1253",1
"1254",2
"1255",1
"1256",1
"1257",1
"1258",2
"1259",1
"1260",2
"1261",2
"1262",1
"1263",1
"1264",2
"1265",1
"1266",2
"1267",1
"1268",1
"1269",1
"1270",2
"1271",2
"1272",2
"1273",2
"1274",1
"1275",2
"1276",2
"1277",1
"1278",2
"1279",1
"1280",2
"1281",1
"1282",1
"1283",2
"1284",2
"1285",1
"1286",2
"1287",2
"1288",2
"1289",2
"1290",1
"1291",1
"1292",2
"1293",2
"1294",2
"1295",1
"1296",1
"1297",2
"1298",2
"1299",1
"1300",2
"1301",2
"1302",1
"1303",2
"1304",1
"1305",1
"1306",1
"1307",2
"1308",1
"1309",2
"1310",1
"1311",2
"1312",1
"1313",1
"1314",1
"1315",2
"1316",2
"1317",1
"1318",1
"1319",1
"1320",2
"1321",1
"1322",1
"1323",1
"1324",1
"1325",2
"1326",1
"1327",2
"1328",2
"1329",2
"1330",2
"1331",2
"1332",1
"1333",1
"1334",2
"1335",1
"1336",1
"1337",2
"1338",2
"1339",1
"1340",1
"1341",2
"1342",1
"1343",1
"1344",2
"1345",1
"1346",1
"1347",2
"1348",2
"1349",2
"1350",2
"1351",2
"1352",2
"1353",2
"1354",1
"1355",1
"1356",2
"1357",1
"1358",2
"1359",1
"1360",1
"1361",2
"1362",2
"1363",1
"1364",1
"1365",2
"1366",1
"1367",2
"1368",2
"1369",1
"1370",2
"1371",2
"1372",2
"1373",2
"1374",1
"1375",2
"1376",2
"1377",1
"1378",2
"1379",2
"1380",2
"1381",1
"1382",1
"1383",1
"1384",1
"1385",2
"1386",1
"1387",2
"1388",2
"1389",2
"1390",1
"1391",2
"1392",1
"1393",1
"1394",1
"1395",2
"1396",1
"1397",1
"1398",1
"1399",1
"1400",1
"1401",1
"1402",1
"1403",1
"1404",2
"1405",2
"1406",1
"1407",1
"1408",1
"1409",2
"1410",1
"1411",2
"1412",1
"1413",1
"1414",2
"1415",2
"1416",1
"1417",2
"1418",2
"1419",2
"1420",1
"1421",2
"1422",1
"1423",1
"1424",2
"1425",2
"1426",2
"1427",1
"1428",2
"1429",1
"1430",2
"1431",2
"1432",1
"1433",1
"1434",1
"1435",2
"1436",2
"1437",2
"1438",2
"1439",2
"1440",2
"1441",2
"1442",1
"1443",1
"1444",2
"1445",2
"1446",2
"1447",1
"1448",2
"1449",1
"1450",2
"1451",2
"1452",2
"1453",1
"1454",2
"1455",2
"1456",1
"1457",2
"1458",1
"1459",2
"1460",1
"1461",1
"1462",2
"1463",2
"1464",2
"1465",2
"1466",1
"1467",1
"1468",2
"1469",1
"1470",1
"1471",2
"1472",2
"1473",1
"1474",2
"1475",2
"1476",2
"1477",2
"1478",1
"1479",1
"1480",1
"1481",2
"1482",2
"1483",1
"1484",1
"1485",1
"1486",2
"1487",2
"1488",1
"1489",2
"1490",2
"1491",1
"1492",1
"1493",2
"1494",2
"1495",2
"1496",2
"1497",2
"1498",1
"1499",1
"1500",1
